filter,mjd,flux,zp,magsys,fluxerr,ra_unc,dec_unc,ra,dec
ztfi,58686.4685399998,30704.356507300683,25.0,ab,311.0773331314803,0.25,0.22,342.4596192,51.2633911
ztfi,58708.467399999965,24819.898435070958,25.0,ab,251.4596849453675,0.25,0.22,342.4596394,51.263391
ztfi,58677.45311000012,22511.270159128806,25.0,ab,228.0701074076897,0.25,0.22,342.4596194,51.2633927
ztfi,58472.156529999804,31017.0149947769,25.0,ab,314.24499334418977,0.25,0.22,342.4596106,51.2634119
ztfi,58720.407370000146,30931.430109489633,25.0,ab,313.37790082377836,0.25,0.22,342.4596467,51.2633869
ztfi,58717.38923999993,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596275,51.2634086
ztfi,58717.38834000006,30255.19803872309,25.0,ab,306.52674049732707,0.25,0.22,342.4596412,51.2633851
ztfi,58723.408840000164,29430.659896990193,25.0,ab,298.1730358321774,0.25,0.22,342.4596276,51.2634043
ztfi,58699.43660000013,29322.432823031155,25.0,ab,297.0765468198838,0.25,0.22,342.4596292,51.263396
ztfi,58722.411890000105,31275.193114079797,25.0,ab,316.8606925465668,0.25,0.22,342.4596271,51.2633829
ztfi,58693.409250000026,29214.603738773345,25.0,ab,295.984089990282,0.25,0.22,342.459619,51.2633958
ztfi,58730.309849999845,31017.0149947769,25.0,ab,314.24499334418977,0.25,0.22,342.4596236,51.2633958
ztfi,58696.41153000016,31131.496654470284,25.0,ab,315.40484990661,0.25,0.22,342.4596396,51.2633842
ztfi,58723.414840000216,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596507,51.2633897
ztfi,58364.26343999989,30563.282803659662,25.0,ab,309.6480626143407,0.25,0.22,342.459635,51.2634206
ztfi,58705.40784,31361.729165129902,25.0,ab,317.737421683489,0.25,0.22,342.4596257,51.2633985
ztfi,58726.405090000015,31768.740706497756,25.0,ab,321.8610080160128,0.25,0.22,342.4596382,51.2633903
ztfi,58690.308259999845,30931.430109489633,25.0,ab,313.37790082377836,0.25,0.22,342.4596099,51.2633811
ztfi,58245.46543999994,24819.898435070958,25.0,ab,251.4596849453675,0.25,0.22,342.4595978,51.2633986
ztfi,58738.25254999986,19552.396696208863,25.0,ab,198.09265239410593,0.25,0.22,342.4596365,51.2634047
ztfi,58322.45010000002,28866.89017948273,25.0,ab,292.4612737185239,0.25,0.22,342.4596091,51.2634177
ztfi,58342.41196000017,27114.40008688312,25.0,ab,274.7061403642195,0.25,0.22,342.4596211,51.2634352
ztfi,58775.18149999995,31506.488329723954,25.0,ab,319.2040309855778,0.25,0.22,342.4596207,51.2633865
ztfi,58770.18232000014,30988.46042012061,25.0,ab,313.9556962559844,0.25,0.22,342.4596255,51.2633885
ztfi,58783.18043999979,29403.565736725068,25.0,ab,297.8985347490263,0.25,0.22,342.4596171,51.263409
ztfi,58778.1813500002,15805.200152842584,25.0,ab,160.1284010621258,0.25,0.22,342.4596393,51.2633915
ztfi,58787.17882000003,30874.504755874485,25.0,ab,312.8011687504012,0.25,0.22,342.4596175,51.2634003
ztfi,58748.199279999826,23270.193788481665,25.0,ab,235.75904687832858,0.25,0.22,342.4596276,51.2633918
ztfi,58754.1988400002,30874.504755874485,25.0,ab,312.8011687504012,0.25,0.22,342.4596198,51.2633868
ztfi,58747.251120000146,28497.056273411567,25.0,ab,288.7143479304892,0.25,0.22,342.4596315,51.2633886
ztfi,58814.124220000114,27593.068558175117,25.0,ab,279.55570988599834,0.25,0.22,342.4596453,51.2634243
ztfi,58767.18177000014,28287.853879701313,25.0,ab,286.59484014322675,0.25,0.22,342.4596388,51.263404
ztfi,58790.26474000001,25727.6429534678,25.0,ab,260.6563845694247,0.25,0.22,342.4596264,51.263385
ztfi,58811.18355000019,31102.83668685142,25.0,ab,315.114485042836,0.25,0.22,342.4595997,51.2634173
ztfi,58835.120120000094,32389.183499687726,25.0,ab,328.14694628084146,0.25,0.22,342.459597,51.2634481
ztfi,58797.16954000015,30478.949896279893,25.0,ab,308.7936543509177,0.25,0.22,342.4596153,51.2633983
ztfi,58806.18824000005,31506.488329723954,25.0,ab,319.2040309855778,0.25,0.22,342.4596372,51.2634005
ztfi,58796.202839999925,30988.46042012061,25.0,ab,313.9556962559844,0.25,0.22,342.4596185,51.2633847
ztfi,58820.157850000076,26278.46540838493,25.0,ab,266.23697311762675,0.25,0.22,342.4596322,51.2634038
ztfi,58758.215900000185,14914.201280943966,25.0,ab,151.1013578532093,0.25,0.22,342.4596113,51.2634016
ztfi,58763.24306999985,29268.468623787892,25.0,ab,296.5298153102631,0.25,0.22,342.4596273,51.2634035
ztfi,58761.24212000007,31361.729165129902,25.0,ab,317.737421683489,0.25,0.22,342.4596363,51.2633935
ztfi,58800.18257999979,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596246,51.2633902
ztfi,58789.1801,21938.149918979077,25.0,ab,222.2636116478108,0.25,0.22,342.4596005,51.263401
ztfi,58793.151089999825,29080.37482735318,25.0,ab,294.6241666261887,0.25,0.22,342.4596044,51.263411
ztfi,58776.18072000006,31622.776601683792,25.0,ab,320.38219101336193,0.25,0.22,342.4596251,51.263387
ztfi,58379.343859999906,30704.356507300683,25.0,ab,311.0773331314803,0.25,0.22,342.4596147,51.2634126
ztfi,58819.1972500002,20950.770523651805,25.0,ab,212.2601012660072,0.25,0.22,342.4596253,51.263407
ztfi,58798.155950000044,23528.812019381683,25.0,ab,238.3792050160974,0.25,0.22,342.4596352,51.2633817
ztfi,58745.20043999981,31564.578912990713,25.0,ab,319.79256843687983,0.25,0.22,342.4596271,51.2633889
ztfi,58750.24283999996,31419.552846410745,25.0,ab,318.3232550508293,0.25,0.22,342.4596445,51.2634096
ztfi,58754.24189999979,30450.89066974223,25.0,ab,308.509375819987,0.25,0.22,342.4596325,51.2633912
ztfi,58748.25235999981,14832.009671818772,25.0,ab,150.2686438842202,0.25,0.22,342.459633,51.2633778
ztfi,58747.315349999815,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.4596354,51.2633931
ztfi,58795.17913000006,30676.08976917941,25.0,ab,310.79095222299253,0.25,0.22,342.459612,51.2634065
ztfi,58773.18149999995,28287.853879701313,25.0,ab,286.59484014322675,0.25,0.22,342.4596306,51.2633892
ztfi,58788.17970999982,21817.249589883,25.0,ab,221.03872514217815,0.25,0.22,342.4596177,51.2634071
ztfi,58771.18253999995,31246.40085806115,25.0,ab,316.56898741947873,0.25,0.22,342.4596321,51.263387
ztfi,58774.181419999804,30366.86788465786,25.0,ab,307.6581095216651,0.25,0.22,342.4596288,51.2633986
ztfi,58768.18235999998,14886.753594923659,25.0,ab,150.82327506825345,0.25,0.22,342.4596126,51.2633829
ztfi,58785.1801,31217.6351084817,25.0,ab,316.27755083905157,0.25,0.22,342.4596134,51.263394
ztfi,58782.179409999866,29950.218837511322,25.0,ab,303.4368820092989,0.25,0.22,342.4596599,51.2634112
ztfi,58793.16789999977,29675.63358073526,25.0,ab,300.65495595346994,0.25,0.22,342.4596227,51.2634058
ztfi,58777.18117000023,30033.08878676564,25.0,ab,304.276468496143,0.25,0.22,342.4596379,51.2634023
ztfi,58769.18227999983,29922.64636608189,25.0,ab,303.1575349766369,0.25,0.22,342.459622,51.2633995
ztfi,58779.18114,27542.28703338169,25.0,ab,279.0412232429927,0.25,0.22,342.4596211,51.2633876
ztfi,58745.25270000007,31246.40085806115,25.0,ab,316.56898741947873,0.25,0.22,342.4596229,51.2633801
ztfi,58796.17603999982,31332.85724315589,25.0,ab,317.4449094307759,0.25,0.22,342.4596155,51.2634069
ztfi,58761.19920000015,31361.729165129902,25.0,ab,317.737421683489,0.25,0.22,342.4596315,51.2633998
ztfi,58749.25219999999,29922.64636608189,25.0,ab,303.1575349766369,0.25,0.22,342.4596205,51.2633884
ztfi,58838.118970000185,30959.93213309174,25.0,ab,313.6666654975759,0.25,0.22,342.4596318,51.2633993
ztfi,58759.256080000196,26085.550118689065,25.0,ab,264.28247607989834,0.25,0.22,342.4596288,51.263399
ztfi,58762.29878999991,31131.496654470284,25.0,ab,315.40484990661,0.25,0.22,342.4596357,51.2633945
ztfi,58765.185709999874,31798.01427691531,25.0,ab,322.15758951950613,0.25,0.22,342.4596233,51.2633896
ztfi,58759.24636000022,27441.004182565757,25.0,ab,278.0150887556511,0.25,0.22,342.4596338,51.2634028
ztfi,58763.252809999976,29430.659896990193,25.0,ab,298.1730358321774,0.25,0.22,342.4596188,51.2633971
ztfi,58762.24538999982,30846.081377571445,25.0,ab,312.5132008615775,0.25,0.22,342.4596197,51.263419
ztfi,58760.20014999993,31304.01190096241,25.0,ab,317.1526664677723,0.25,0.22,342.4596249,51.2633958
ztfi,58758.256790000014,16951.18251531402,25.0,ab,171.73877749351473,0.25,0.22,342.4596277,51.2633943
ztfi,58760.25291999988,30619.634336906754,25.0,ab,310.21898109869994,0.25,0.22,342.4596284,51.2633982
ztfi,58766.184270000085,30789.313097416132,25.0,ab,311.93806015823867,0.25,0.22,342.4596285,51.2633965
ztfi,58791.16851000022,31246.40085806115,25.0,ab,316.56898741947873,0.25,0.22,342.4596163,51.2634024
ztfi,58370.34691999992,31045.595881283556,25.0,ab,314.53455700760384,0.25,0.22,342.459589,51.2633993
ztfi,58736.452260000166,30732.649292042897,25.0,ab,311.363977928038,0.25,0.22,342.4596064,51.2634225
ztfi,58744.25253999978,30846.081377571445,25.0,ab,312.5132008615775,0.25,0.22,342.4596244,51.2633866
ztfi,58744.24283999996,30647.849053700294,25.0,ab,310.5048349596368,0.25,0.22,342.4596296,51.2633925
ztfi,58762.19840000011,30310.9815358405,25.0,ab,307.0919039949534,0.25,0.22,342.4596215,51.2633774
ztfi,58738.43330000015,30005.440024430936,25.0,ab,303.9963485317523,0.25,0.22,342.4596477,51.2633954
ztfi,58741.20062999986,30394.84968770113,25.0,ab,307.9416036461826,0.25,0.22,342.4596387,51.2633973
ztfi,58736.45135000022,31361.729165129902,25.0,ab,317.737421683489,0.25,0.22,342.4596297,51.263404
ztfi,58738.242860000115,21301.000374112522,25.0,ab,215.8084110258438,0.25,0.22,342.4596303,51.2634121
ztfi,58290.44880999997,29621.019360527673,25.0,ab,300.101638838057,0.25,0.22,342.4595852,51.2633991
ztfi,58319.40847000014,31102.83668685142,25.0,ab,315.114485042836,0.25,0.22,342.4595965,51.2634156
ztfi,58305.47307999991,30227.344800386552,25.0,ab,306.24454890999493,0.25,0.22,342.4596037,51.2633999
ztfi,58380.399050000124,30760.96814740711,25.0,ab,311.65088685582947,0.25,0.22,342.4595998,51.2633718
ztfi,58340.361829999834,29322.432823031155,25.0,ab,297.0765468198838,0.25,0.22,342.459423,51.2634152
ztfi,58346.34618999995,19072.16520593907,25.0,ab,193.22724734178502,0.25,0.22,342.4595477,51.2634045
ztfi,58763.19981000014,29322.432823031155,25.0,ab,297.0765468198838,0.25,0.22,342.4596214,51.2633781
ztfi,58761.27215000009,31102.83668685142,25.0,ab,315.114485042836,0.25,0.22,342.45961,51.2634233
ztfi,58732.3932500002,30647.849053700294,25.0,ab,310.5048349596368,0.25,0.22,342.4596475,51.2633845
ztfi,58762.25511999987,30789.313097416132,25.0,ab,311.93806015823867,0.25,0.22,342.4596167,51.2634023
ztfi,58758.24707000004,15703.628043335548,25.0,ab,159.09933598667064,0.25,0.22,342.459609,51.2633867
ztfi,58803.18439000007,29895.09927814587,25.0,ab,302.87844511365154,0.25,0.22,342.45962,51.2633878
ztfi,58760.346439999994,28340.010055090956,25.0,ab,287.12325388616546,0.25,0.22,342.4596308,51.2634136
ztfi,58764.18502999982,31017.0149947769,25.0,ab,314.24499334418977,0.25,0.22,342.4596122,51.263381
ztfi,58749.24249000009,30422.85727480961,25.0,ab,308.2253589987196,0.25,0.22,342.4596288,51.263397
ztfi,58747.24142999994,27214.477464543666,25.0,ab,275.7200617516302,0.25,0.22,342.4596355,51.26339
ztfi,58750.25253999978,31622.776601683792,25.0,ab,320.38219101336193,0.25,0.22,342.4596052,51.2633741
ztfi,58748.24265999999,15588.344677043906,25.0,ab,157.93135703450153,0.25,0.22,342.4596338,51.263401
ztfi,58747.200389999896,20044.720273651634,25.0,ab,203.08056690950156,0.25,0.22,342.4596237,51.2633956
ztfi,58758.34806999983,30450.89066974223,25.0,ab,308.509375819987,0.25,0.22,342.4596293,51.2634048
ztfi,58751.25231999997,34705.63540079883,25.0,ab,351.6157878946903,0.25,0.22,342.4596239,51.2633878
ztfi,58751.24262000015,31651.915672262647,25.0,ab,320.6774098486254,0.25,0.22,342.4596194,51.2634101
ztfi,58831.11551999999,30874.504755874485,25.0,ab,312.8011687504012,0.25,0.22,342.4596454,51.2634079
ztfi,58761.25186000019,31506.488329723954,25.0,ab,319.2040309855778,0.25,0.22,342.4596252,51.2633849
ztfi,58760.24319999991,31102.83668685142,25.0,ab,315.114485042836,0.25,0.22,342.4596298,51.2633971
ztfi,58745.242999999784,31622.776601683792,25.0,ab,320.38219101336193,0.25,0.22,342.4596214,51.26338
ztfi,58750.2014299999,31188.895840939353,25.0,ab,315.98638255805866,0.25,0.22,342.459654,51.2634081
ztfi,58751.199080000166,31017.0149947769,25.0,ab,314.24499334418977,0.25,0.22,342.45962,51.263391
ztfi,58749.20110000018,30874.504755874485,25.0,ab,312.8011687504012,0.25,0.22,342.4596203,51.2633911
ztfi,58754.251600000076,30394.84968770113,25.0,ab,307.9416036461826,0.25,0.22,342.45963,51.2633985
ztfi,58748.2661799998,14777.46706171993,25.0,ab,149.71605227763357,0.25,0.22,342.4596264,51.2633981
