wavelengths,fluxes
8991.498,1.576361e-17
8994.884,1.925861e-17
8998.27,-1.1349e-18
9001.657,2.682366e-18
9005.045,1.927424e-17
9008.433,2.7688179999999995e-17
9011.821,-1.564256e-17
9015.21,1.2516649999999999e-17
9018.599,4.2814620000000006e-17
9021.989,1.2697060000000001e-17
9025.379,1.115067e-17
9028.769,4.453394e-18
9032.16,1.65594e-17
9035.551,3.4082840000000003e-18
9038.943000000001,1.2653230000000002e-17
9042.335,1.6407089999999998e-17
9045.728000000001,2.885659e-17
9049.121,9.289915e-18
9052.515,2.158551e-18
9055.909,2.603791e-18
9059.303,3.048904e-18
9062.698,3.494272e-18
9066.093,2.323419e-18
9069.489,2.53366e-18
9072.885,-3.6217e-18
9076.282,-7.395133e-18
9079.679,1.2600830000000002e-17
9083.077,7.442686e-18
9086.474,2.12218e-17
9089.873,-1.2794979999999998e-18
9093.271999999999,1.125328e-17
9096.671,2.4340870000000002e-17
9100.071,2.843611e-17
9103.471,2.566114e-17
9106.872,6.125525e-19
9110.273000000001,5.463944e-18
9113.675,1.838388e-18
9117.077,6.5362859999999995e-18
9120.479,5.364937e-20
9123.882,4.311334e-18
9127.285,4.409613e-18
9130.689,9.472345999999999e-18
9134.094000000001,1.278293e-17
9137.498,1.274121e-17
