field,filter,limmag
6656,desr,24.706182050704957
6656,desz,23.24827060699463
6659,desg,24.768954858547303
6659,desr,24.155496690331436
6659,desz,23.402608266690883
6660,desg,24.32933779460628
6660,desr,24.225874458871235
6660,desz,23.336049103155368
6662,desg,24.497410890532702
6662,desr,24.057367790036086
6662,desz,23.172040939331055
6663,desg,24.484612601143972
6663,desr,23.973905427115305
6663,desz,22.75091080438523
6664,desg,24.579044667685903
6664,desr,24.16629930821861
6664,desz,23.175464257961366
6667,desg,24.644116377219177
6667,desr,24.221236986991688
6667,desz,23.368197807898888
6668,desg,24.842279720306397
6668,desr,24.12120599746704
6668,desz,23.47396049499512
6669,desg,24.713172912597656
6669,desr,24.294154575892858
6669,desz,23.13606412070138
6670,desg,24.7066809790475
6670,desr,24.086112612769718
6670,desz,23.332063674926758
6671,desg,22.06275660817216
6671,desz,22.999977437461293
6672,desg,24.712045902159154
6672,desr,24.20176464173852
6672,desz,23.176674168284347
6673,desz,22.927020645141603
6675,desg,24.737759733200072
6675,desr,24.19783034324646
6675,desz,23.28032793998718
6676,desg,24.772106708624424
6676,desr,24.192564548590244
6676,desz,23.074496049147385
6677,desg,24.53065299987793
6677,desr,24.21485528945923
6677,desz,23.32447466850281
6680,desg,24.663268345158276
6680,desr,24.165033805661086
6680,desz,23.18301573032286
6681,desg,24.53219906876727
6681,desr,24.144188438973774
6681,desz,23.419935133399033
6683,desg,24.723177560945835
6683,desr,23.747326734589368
6683,desz,22.995095090168277
6684,desg,24.6841064453125
6684,desr,23.887071943283082
6684,desz,23.19587278366089
6685,desg,24.799441655476887
6685,desr,24.3061641790928
6685,desz,23.316399989983974
6688,desg,24.625156588670684
6688,desr,24.25119065075386
6688,desz,23.26478641789134
6689,desg,24.65609950111026
6689,desr,24.11448642185756
6689,desz,23.100619497753325
6690,desg,24.537027963777867
6690,desr,24.085635999353922
6690,desz,23.241258667736517
6692,desg,24.326848284403482
6692,desr,23.909291458129882
6692,desz,22.75372586105809
6693,desg,24.789275285674304
6693,desr,24.13613231007646
6693,desz,23.333910314048207
6694,desg,24.58002217610677
6694,desr,23.10063970656622
6694,desz,23.20374584197998
6696,desg,24.714132796886357
6696,desr,24.13663833085881
6696,desz,23.04236199135004
6697,desg,24.630737060155624
6697,desr,24.182237869653946
6697,desz,22.93000553815793
6698,desg,24.604975605010985
6698,desr,24.280985641479493
6698,desz,23.37979850769043
6701,desg,24.696680341448104
6701,desr,24.175071897960844
6701,desz,23.229590824672155
6702,desg,24.686358427390076
6702,desr,24.19519351078914
6702,desz,23.4264034369053
6703,desr,23.091891050338745
6704,desg,24.189526921226864
6704,desz,23.3353788739159
6705,desg,23.95733184814453
6705,desr,24.161076641082765
6705,desz,23.293418979644777
6706,desg,24.730107516777224
6706,desr,24.1328125
6706,desz,23.30400504135504
6709,desg,24.615052525590105
6709,desr,24.069686889648438
6709,desz,23.245328437991258
6710,desg,23.296739673614503
6710,desr,24.239056191793303
6710,desz,23.079846312360065
6711,desg,24.479465883831644
6711,desr,24.074150750803394
6711,desz,23.43593575233637
6714,desg,24.848856592178343
6714,desr,24.317403078079224
6714,desz,23.190499925613402
6715,desg,24.548685482570104
6715,desr,24.23773157028925
6715,desz,23.41838028317406
6717,desg,24.583756842264314
6717,desr,24.22237433456793
6717,desz,23.255839836306688
6718,desg,24.76766293223311
6718,desr,23.934218709061785
6719,desg,24.779382467269897
6719,desr,24.06484079360962
6719,desz,23.19368920326233
6722,desg,24.682038038204876
6722,desr,24.046757477980393
6722,desz,23.31435673053448
6723,desg,24.762556743621825
6723,desr,24.032946491241454
6723,desz,23.291249561309815
6724,desg,24.65795889566111
6724,desr,24.315359647883927
6724,desz,22.766446313192677
6725,desg,24.058700806055313
6725,desr,23.969877910614013
6725,desz,23.11905198097229
6726,desg,21.24350824663716
6726,desz,23.03084489775867
6727,desg,24.83839677019817
6727,desr,24.373418714942
6727,desz,23.087494454732756
6728,desz,22.064450454711913
6730,desg,24.738162482657085
6730,desr,24.11372998865639
6730,desz,23.361015738510503
6731,desg,24.84489580480064
6731,desr,23.8493964962843
6731,desz,23.234575783334126
6732,desg,24.843966274726682
6732,desr,24.181570983514554
6732,desz,23.244934826362424
6735,desg,24.7279212134225
6735,desr,24.265192440577916
6735,desz,23.182761873517716
6736,desg,24.63853322891962
6736,desr,24.183110827491397
6736,desz,23.612680298941477
6738,desg,25.008915459237446
6738,desr,24.27018337714963
6738,desz,23.280056092797256
6739,desg,21.036855451522335
6739,desr,23.887307521275112
6739,desz,22.723677716936383
6740,desg,24.714445798824993
6740,desr,24.21897995777619
6740,desz,23.29412993406638
6743,desg,24.735554067099965
6743,desr,23.984716601488067
6743,desz,23.26418537046851
6744,desg,24.33315076583471
6744,desz,23.02254143739358
6745,desg,24.47357233559213
6745,desr,24.14086802412824
6745,desz,23.29619565824183
6748,desg,24.713931851270722
6748,desr,24.254095124035345
6748,desz,23.379596198477397
6749,desg,24.54067067402165
6749,desr,24.407109423381527
6749,desz,23.449296160442074
6751,desg,24.421536207199097
6751,desr,23.93933234214783
6751,desz,22.999228143692015
6752,desg,24.539364260296487
6752,desr,23.87375121892885
6752,desz,22.365128406258517
6753,desg,24.693646885099866
6753,desr,24.070037160600936
6753,desz,23.237802005949476
6756,desg,24.692148254031228
6756,desr,24.018578211466473
6756,desz,23.354792821974982
6757,desg,24.844843530654906
6757,desr,24.209021949768065
6757,desz,23.511503219604492
6758,desg,24.366112546222965
6758,desr,24.26249973948409
6758,desz,22.981930942070193
6759,desg,24.303791570663453
6759,desr,23.926717519760132
6759,desz,23.283732748031618
6760,desr,24.2458068162967
6760,desz,23.126736714289738
6761,desg,24.73289094320158
6761,desr,24.16429677823695
6761,desz,23.15566718869093
6762,desr,23.907972702613243
6762,desz,22.04635656796969
6764,desg,24.948442822410946
6764,desr,24.54370017278762
6764,desz,23.548457463582356
6765,desg,24.866325514657156
6765,desr,24.044708978562127
6765,desz,23.24638779958089
6766,desg,24.76407732282366
6766,desr,24.287060283479235
6766,desz,23.369169144403365
6769,desg,24.714024613543256
6769,desr,24.20062455898378
6769,desz,23.108995856308354
6770,desg,24.5754460811615
6770,desr,24.167689704895018
6770,desz,23.39344639778137
6772,desg,24.70059953417097
6772,desr,23.760992731366837
6772,desz,23.02283645811535
6773,desg,24.626933386159497
6773,desr,23.843986378159634
6773,desz,23.204076900038608
6774,desg,24.76563639640808
6774,desr,24.298610496520997
6774,desz,23.240580081939697
6777,desg,24.47266080902844
6777,desr,24.09099690507098
6777,desz,23.31246934285978
6778,desg,24.735401391983032
6778,desr,23.88828535079956
6778,desz,23.30783791542053
6779,desg,24.566519185116416
6779,desr,24.097210030806693
6779,desz,22.91995153929058
6780,desz,22.421173095703125
6781,desg,24.52450160491161
6781,desr,24.29215010618552
6781,desz,23.466082597390198
6782,desg,24.75598772560678
6782,desr,24.207276321038968
6782,desz,23.25680872289146
6783,desg,24.2976868792278
6783,desr,24.142682098760837
6783,desz,23.03393354648497
6785,desg,24.82433945792062
6785,desr,24.17608115786598
6785,desz,23.052521069844563
6786,desg,24.673650322890865
6786,desr,24.35315853211938
6786,desz,23.431399740823885
6787,desg,24.71362988541766
6787,desr,24.233606710666564
6787,desz,23.354094109884123
6790,desg,24.590862785897603
6790,desr,24.242807062660777
6790,desz,23.26719065410335
6791,desg,24.743946409225465
6791,desr,24.148225927352904
6791,desz,23.332914924621583
6793,desg,21.703102602277482
6793,desr,20.96692978995187
6793,desz,23.496674680709837
6794,desr,23.799877938770113
6794,desz,23.154811268761044
6795,desg,24.75779390335083
6795,desr,24.223724555969238
6795,desz,23.19338479042053
6798,desg,24.687659385876778
6798,desr,24.068083200699245
6798,desz,23.129919052124023
6799,desg,24.589750848165373
6799,desr,24.11361796681474
6799,desz,23.037653434567336
6800,desg,24.783435821533203
6800,desr,24.28438181993438
6800,desz,23.261566487754262
6803,desg,24.780142109568526
6803,desr,24.218813128587676
6803,desz,23.3053914977283
6804,desg,24.4592597775343
6804,desr,24.34231772073885
6804,desz,23.288356687964463
6806,desg,24.36561049484625
6806,desr,24.141900551028368
6806,desz,23.17147980666742
6807,desg,24.502592037885616
6807,desr,23.908739823561447
6807,desz,22.751330155592697
6808,desg,24.621247518630256
6808,desr,24.095181601388113
6808,desz,23.186543010530016
6811,desg,24.604786600385392
6811,desr,24.013629550025577
6811,desz,23.518812088739303
6812,desg,24.847903203964233
6812,desr,24.20881109237671
6812,desz,23.455233430862428
6813,desg,24.61731586456299
6813,desr,24.180299520492554
6813,desz,22.90174069404602
6814,desg,24.949842309951784
6814,desr,24.300756168365478
6814,desz,23.365053558349608
6815,desg,21.440274238586426
6815,desz,23.122678805620243
6816,desg,24.811867969792065
6816,desr,24.279467978128572
6816,desz,23.219303410227706
6817,desr,21.061539998868618
6817,desz,22.671427145236876
6819,desg,24.640684704447903
6819,desr,24.003037120020668
6819,desz,23.28921451125034
6820,desg,24.838643422940883
6820,desr,24.305916855974896
6820,desz,22.978386018334366
6821,desg,24.612707365126838
6821,desr,24.25827439626058
6821,desz,23.22950758252825
6824,desg,24.737602615356444
6824,desr,24.30720524787903
6824,desz,23.267351770401
6825,desg,24.747293518810736
6825,desr,24.11972204068812
6825,desz,23.5345431071956
6827,desg,25.35545774606558
6827,desr,24.73262728177584
6827,desz,23.266151917286408
6828,desg,24.438889061532368
6828,desr,23.859988514969988
6828,desz,23.229292846307523
6829,desg,24.774854993820192
6829,desr,24.305350589752198
6829,desz,23.38461136817932
6832,desg,24.662214545316473
6832,desr,24.17638596823049
6832,desz,23.273258297942405
6833,desg,24.721329126602566
6833,desr,24.14706445351625
6833,desz,23.24663279606746
6834,desg,24.631319976434476
6834,desr,24.05627869396675
6834,desz,23.27379124339034
6836,desz,22.70358317238944
6837,desg,24.72154677786478
6837,desr,24.09891928696051
6837,desz,23.26839428413205
6838,desg,24.708683944329984
6838,desr,24.381509827404486
6838,desz,23.34198109696551
6840,desg,24.64161263442621
6840,desr,24.124307260280702
6840,desz,23.02897690563667
6841,desg,24.49381583077567
6841,desr,23.818656331016903
6841,desz,22.414741425287154
6842,desg,24.64172847096513
6842,desr,24.10971301939429
6842,desz,23.317840855296065
6845,desg,24.620319080352782
6845,desr,24.118830394744872
6845,desz,23.277961254119873
6846,desg,24.816931679135276
6846,desr,24.25034441266741
6846,desz,23.402014459882462
6847,desr,23.277607583999632
6848,desg,24.108438158035277
6848,desr,22.7410570608603
6848,desz,23.416991853713988
6849,desg,24.623495892780582
6849,desr,24.29792566997249
6849,desz,23.615770200403727
6850,desg,24.844866275787354
6850,desr,24.164892292022706
6850,desz,23.294212770462035
6851,desz,22.6265975634257
6853,desg,24.98276165553502
6853,desr,24.4838893981207
6853,desz,23.520015989031112
6854,desg,24.825979410215865
6854,desr,24.252561391786088
6854,desz,23.178086790927622
6855,desg,24.74319594945663
6855,desr,24.187836671486878
6855,desz,23.35608379657452
6858,desg,24.779234165098607
6858,desr,24.272166740603563
6858,desz,23.197148253278034
6859,desg,24.489726286668045
6859,desr,24.168388268886467
6859,desz,23.383026709923378
6861,desg,24.67813135448255
6861,desr,23.822995436818974
6861,desz,22.983432970548932
6862,desg,24.777025032043458
6862,desr,24.140939807891847
6862,desz,23.191325092315672
6863,desg,24.578099599698696
6863,desr,24.25367453040146
6863,desz,23.20218221152701
6866,desg,24.719387984857327
6866,desr,24.2021370864496
6866,desz,23.36096335620415
6867,desg,24.73918652534485
6867,desr,24.101139116287232
6867,desz,23.389213800430298
6868,desg,24.56785397529602
6868,desr,24.17451500892639
6868,desz,22.296407222747803
6869,desg,20.148504189082555
6869,desz,23.165563011169432
6870,desg,24.47574433826265
6870,desr,24.170819918314617
6870,desz,23.22008142017183
6871,desg,24.764945650100707
6871,desr,24.244618320465086
6871,desz,23.175782871246337
6872,desg,23.992089992616236
6872,desr,23.486823012189166
6872,desz,23.120481211964677
6874,desg,24.756050575070265
6874,desr,24.11372263838605
6874,desz,23.286515073078434
6875,desg,24.366737923971037
6875,desr,20.967913456452198
6875,desz,23.0923845244617
6876,desg,24.951432132720946
6876,desr,24.56613941192627
6876,desz,23.31449751853943
6879,desg,24.632992349019865
6879,desr,24.212561863224682
6879,desz,23.217627036862257
6880,desg,24.76608435312907
6880,desr,24.192692257109144
6880,desz,23.37351095108759
6882,desg,23.96968150138855
6882,desr,23.088711404800414
6882,desz,23.428434705734254
6883,desg,22.811530963794606
6883,desr,23.779240632668518
6883,desz,22.65638234065129
6884,desg,24.73587873505383
6884,desr,24.109155375783036
6884,desz,23.18893841999333
6887,desg,24.65975843157087
6887,desr,24.05624230702718
6887,desz,23.327139036996023
6888,desg,24.794464778900146
6888,desr,24.182921171188354
6888,desz,23.151213264465333
6889,desg,24.67815609467335
6889,desr,24.290962952833908
6889,desz,23.367147543491463
6892,desg,24.755454444885252
6892,desr,24.10809211730957
6892,desz,23.467354106903077
6893,desg,24.43618063926697
6893,desr,24.364799880981444
6893,desz,23.34949140548706
6895,desg,24.226258998963893
6895,desr,23.81217161039027
6895,desz,23.058465027227633
6896,desg,24.539578088899937
6896,desr,24.009863737152845
6896,desz,22.943111140553544
6897,desg,24.402881122770765
6897,desr,24.19626013437907
6897,desz,23.284450576418923
6900,desg,24.714745594904972
6900,desr,24.10919649173052
6900,desz,23.242876590826572
6901,desg,24.754681814284552
6901,desr,24.01615792229062
6901,desz,23.493064199175155
6902,desg,24.26798286437988
6902,desr,24.172871923446657
6902,desz,22.660862541198732
6903,desg,24.6627311241336
6903,desr,24.149500963164538
6903,desz,23.255823414500167
6904,desg,21.235792893629807
6904,desr,23.63267856690942
6904,desz,23.211168986995045
6905,desg,24.8100217028362
6905,desr,24.238875505400866
6905,desz,23.28752527004335
6906,desr,20.975955269553445
6906,desz,22.973674308962938
6908,desg,24.74722192345596
6908,desr,24.353002455176377
6908,desz,23.35068786435011
6909,desg,24.38628364190823
6909,desr,24.058452187514888
6909,desz,23.27930166663193
6910,desg,24.668938706560834
6910,desr,24.32545457235197
6910,desz,23.285839639058928
6913,desg,24.748092651367188
6913,desr,24.17459388006301
6913,desz,23.2626462663923
6914,desg,24.487510448548854
6914,desr,24.15900621181581
6914,desz,23.37949813284525
6916,desg,24.932444190979005
6916,desr,24.120489168167115
6916,desz,23.129286003112792
6917,desg,24.462211981052306
6917,desr,23.70768193500798
6917,desz,23.057730791045397
6918,desg,24.80423623039609
6918,desr,24.38693114689418
6918,desz,23.24874292101179
6921,desg,24.54050374031067
6921,desr,24.084652805328368
6921,desz,23.340165233612062
6922,desg,24.692052704947336
6922,desr,24.067107654753187
6922,desz,23.257774897984095
6923,desg,24.571617889404298
6923,desr,24.044590044021607
6923,desz,23.289167404174805
6925,desg,23.51983202071417
6925,desr,21.73783479085783
6925,desz,23.132133892604283
6926,desg,24.7640474319458
6926,desr,24.106281089782716
6926,desz,23.23237261772156
6927,desg,24.62568244934082
6927,desr,24.379839658737183
6927,desz,23.46679096221924
6929,desg,24.567566455938877
6929,desr,24.16747895265237
6929,desz,23.156225155561398
6930,desg,24.16465930449657
6930,desr,23.71577913333208
6930,desz,22.50633855966421
6931,desg,24.627330541610718
6931,desr,24.40548105239868
6931,desz,23.311891937255858
6934,desg,24.680207615806943
6934,desr,24.247725078037806
6934,desz,23.208849498203822
6935,desg,24.811237468275912
6935,desr,24.19065741605537
6935,desz,23.37927343679029
6937,desg,21.599213832133525
6937,desr,21.04746385522791
6937,desz,23.530258031991814
6938,desg,23.239095788252982
6938,desr,24.090705333611904
6938,desz,23.411342376317734
6939,desg,24.79481064401022
6939,desr,24.22776245489353
6939,desz,23.109804851252857
6942,desg,24.7049815945509
6942,desr,24.108191327350895
6942,desz,23.166730275968227
6943,desg,24.737981005412777
6943,desr,24.154173176463058
6943,desz,23.097549438476562
6944,desg,24.6650107313947
6944,desr,24.26249034230302
6944,desz,23.289559108455006
6947,desg,24.7253929696432
6947,desr,24.216925132565382
6947,desz,23.247817900122666
6948,desg,24.627623533591247
6948,desr,24.3264035934057
6948,desz,23.358105390499798
