ID,RA,Dec,Field_Type
1317,111.217910767,-30.3529205322,WFD
1318,183.217880249,-30.3529148102,WFD
1319,176.782119751,-30.3529148102,WFDNE
1320,327.217926025,-30.3528671265,WFD
1321,32.7820701599,-30.3528671265,WFD
1322,266.892150879,-29.9663295746,GPWFDNE
1323,93.1078491211,-29.9663295746,WFD
1324,237.107925415,-29.9663219452,WFD
1325,122.892082214,-29.9663219452,WFD
1326,194.892120361,-29.9663219452,WFD
1327,165.107879639,-29.9663219452,WFD
1328,338.892089844,-29.96626091,WFDNE
1329,21.1079158783,-29.96626091,WFD
1330,309.107910156,-29.9662532806,WFD
1331,50.8920783997,-29.9662532806,GPWFD
1332,263.782775879,-29.4075832367,GP
1333,96.2172317505,-29.4075832367,WFD
1334,240.217224121,-29.407579422,WFD
1335,119.782775879,-29.407579422,WFD
1336,335.782775879,-29.4075775146,WFD
1337,24.2172336578,-29.4075775146,WFD
1338,312.217254639,-29.4075756073,WFD
1339,47.782749176,-29.4075756073,GPWFD
1340,191.78276062,-29.4075737,WFD
1341,168.21723938,-29.4075737,WFD
1342,180.0,-28.9964981079,WFD
1343,324.0,-28.9964942932,WFD
1344,36.0000076294,-28.9964942932,WFD
1345,251.999969482,-28.9964847565,WFD
1346,108.000030518,-28.9964847565,WFD
1347,215.999969482,-28.9318370819,WFD
1348,144.000030518,-28.9318370819,WFD
1349,287.999969482,-28.9317932129,WFD
1350,72.0000305176,-28.9317932129,WFD
1351,0.0,-28.9317932129,WFD
1352,284.781188965,-28.8886680603,WFD
1353,75.2188186646,-28.8886680603,WFD
1354,219.218780518,-28.8886585236,WFD
1355,140.781219482,-28.8886585236,WFD
1356,212.781234741,-28.8886547089,WFD
1357,147.218765259,-28.8886547089,WFD
1358,356.781188965,-28.8886508942,WFD
1359,3.2188038826,-28.8886508942,WFD
1360,291.218811035,-28.8886451721,WFD
1361,68.7812042236,-28.8886451721,WFD
1362,243.285217285,-28.7786426544,WFDNE
1363,116.714790344,-28.7786426544,WFD
1364,260.714813232,-28.7786426544,GPWFDNE
1365,99.285194397,-28.7786426544,WFD
1366,188.714813232,-28.7786426544,WFDNE
1367,171.285186768,-28.7786426544,WFDNE
1368,332.714813232,-28.7785797119,WFD
1369,27.2851982117,-28.7785797119,WFD
1370,315.285186768,-28.7785797119,WFDNE
1371,44.7148017883,-28.7785797119,WFD
1372,222.426986694,-28.7598762512,WFD
1373,137.573013306,-28.7598762512,WFD
1374,294.426940918,-28.7598266602,WFD
1375,65.5730514526,-28.7598266602,WFDNE
1376,281.572998047,-28.7598209381,WFD
1377,78.4270095825,-28.7598209381,WFD
1378,353.572998047,-28.7598152161,WFD
1379,6.42699098587,-28.7598152161,WFD
1380,209.572982788,-28.7598133087,WFD
1381,150.427017212,-28.7598133087,WFDNE
1382,350.384887695,-28.5474185944,WFDNE
1383,225.615142822,-28.5474147797,WFDNE
1384,134.384857178,-28.5474147797,WFD
1385,297.615142822,-28.5473747253,WFD
1386,62.3848609924,-28.5473747253,WFDNE
1387,9.61512565613,-28.5473670959,WFD
1388,206.384902954,-28.5473651886,WFD
1389,153.615097046,-28.5473651886,WFDNE
1390,278.384857178,-28.5473556519,GP
1391,81.6151428223,-28.5473556519,WFD
1392,275.22467041,-28.254196167,GP
1393,84.7753219604,-28.254196167,WFD
1394,203.224700928,-28.2541942596,WFD
1395,156.775299072,-28.2541942596,WFD
1396,347.224700928,-28.2541942596,WFD
1397,12.7753019333,-28.2541942596,WFD
1398,228.775314331,-28.2541923523,WFD
1399,131.224685669,-28.2541923523,WFD
1400,300.775390625,-28.2541809082,WFD
1401,59.2246208191,-28.2541809082,WFD
1402,185.676528931,-28.079044342,WFD
1403,174.323471069,-28.079044342,WFD
1404,257.676513672,-28.0790405273,GPNE
1405,102.323501587,-28.0790405273,WFDNE
1406,318.323486328,-28.0790290833,WFDNE
1407,41.6764984131,-28.0790290833,GPWFD
1408,246.323501587,-28.0790214539,WFDNE
1409,113.676506042,-28.0790214539,WFD
1410,329.676513672,-28.0790157318,WFDNE
1411,30.3235015869,-28.0790157318,WFD
1412,272.098175049,-27.883556366,GP
1413,87.90184021,-27.883556366,WFD
1414,231.901809692,-27.8835487366,WFD
1415,128.098190308,-27.8835487366,WFD
1416,200.098220825,-27.8835411072,WFD
1417,159.901779175,-27.8835411072,WFD
1418,303.901855469,-27.8835372925,WFD
1419,56.0981292725,-27.8835372925,WFD
1420,344.098236084,-27.8835353851,WFD
1421,15.9017763138,-27.8835353851,WFD
1422,234.990875244,-27.4389476776,WFD
1423,125.009124756,-27.4389476776,WFD
1424,197.009155273,-27.4389457703,WFD
1425,162.990844727,-27.4389457703,WFD
1426,306.990844727,-27.4389438629,WFD
1427,53.0091438293,-27.4389438629,WFD
1428,341.009124756,-27.4389362335,WFDNE
1429,18.9908828735,-27.4389362335,WFD
1430,269.009185791,-27.4389286041,GPNE
1431,90.9908294678,-27.4389286041,WFD
1432,254.602279663,-27.2927474976,WFD
1433,105.397720337,-27.2927474976,WFD
1434,249.397796631,-27.2927436829,WFD
1435,110.602203369,-27.2927436829,GPWFD
1436,182.602264404,-27.2927398682,WFD
1437,177.397735596,-27.2927398682,WFD
1438,326.602233887,-27.2927341461,WFD
1439,33.3977737427,-27.2927341461,WFD
1440,321.397766113,-27.2926692963,WFD
1441,38.6022338867,-27.2926692963,GPWFD
1442,238.040908813,-26.9237422943,WFD
1443,121.959083557,-26.9237422943,GPWFD
1444,310.040863037,-26.9237270355,GPWFD
1445,49.9591293335,-26.9237270355,WFD
1446,265.959075928,-26.9237155914,GPWFD
1447,94.0409317017,-26.9237155914,WFD
1448,193.959060669,-26.9237117767,WFD
1449,166.040939331,-26.9237117767,WFD
1450,337.959106445,-26.9236736298,WFD
1451,22.0408935547,-26.9236736298,WFD
1452,180.0,-26.565076828,WFD
1453,252.000015259,-26.5650691986,WFDNE
1454,107.999984741,-26.5650691986,GPWFD
1455,324.0,-26.5650177002,WFD
1456,35.9999885559,-26.5650177002,GPWFD
1457,241.053009033,-26.3415431976,WFD
1458,118.946990967,-26.3415431976,WFD
1459,313.053009033,-26.3415374756,WFD
1460,46.9470062256,-26.3415374756,WFD
1461,190.946960449,-26.3415336609,WFD
1462,169.053039551,-26.3415336609,WFD
1463,262.946990967,-26.3415298462,GPWFD
1464,97.0530090332,-26.3415298462,WFD
1465,334.946990967,-26.3414764404,WFD
1466,25.0529994965,-26.3414764404,WFD
1467,214.42678833,-26.1405792236,WFDSE
1468,145.57321167,-26.1405792236,WFDNESE
1469,286.42678833,-26.1405677795,WFDSE
1470,73.5732192993,-26.1405677795,WFDNESE
1471,217.573242188,-26.1405620575,WFD
1472,142.426757812,-26.1405620575,WFD
1473,358.42678833,-26.1405582428,WFDSE
1474,1.57320201397,-26.1405582428,WFDSE
1475,289.57321167,-26.1405105591,WFD
1476,70.4267807007,-26.1405105591,WFDNE
1477,220.71496582,-26.0534858704,WFD
1478,139.28503418,-26.0534858704,WFDNE
1479,211.285079956,-26.0534343719,WFDNE
1480,148.714920044,-26.0534343719,WFD
1481,283.28503418,-26.0534267426,WFD
1482,76.7149505615,-26.0534267426,WFDNE
1483,355.28503418,-26.0534172058,WFD
1484,4.71495199203,-26.0534172058,WFDNE
1485,292.71496582,-26.0534133911,WFD
1486,67.2850189209,-26.0534133911,WFD
1487,295.843109131,-25.8810329437,WFD
1488,64.1568756104,-25.8810329437,WFD
1489,280.156799316,-25.8810329437,WFD
1490,79.8431930542,-25.8810329437,WFD
1491,223.843170166,-25.8810329437,GPWFD
1492,136.156829834,-25.8810329437,WFD
1493,352.156829834,-25.8810329437,WFD
1494,7.8431558609,-25.8810329437,WFD
1495,208.156860352,-25.8810253143,GPWFD
1496,151.843139648,-25.8810253143,WFD
1497,331.964202881,-25.6982765198,WFD
1498,28.0357837677,-25.6982765198,WFD
1499,244.03578186,-25.6982765198,WFDNE
1500,115.96421814,-25.6982765198,WFD
1501,187.964202881,-25.6982746124,WFD
1502,172.035797119,-25.6982746124,WFD
1503,316.035797119,-25.6982707977,WFD
1504,43.964214325,-25.6982707977,WFD
1505,259.964202881,-25.698266983,GPWFD
1506,100.03578949,-25.698266983,GPWFD
1507,277.049224854,-25.6267719269,GPWFDSE
1508,82.9507675171,-25.6267719269,WFDSE
1509,226.950759888,-25.6267185211,WFDSE
1510,133.049240112,-25.6267185211,WFDSE
1511,205.049255371,-25.6267127991,GPWFDSE
1512,154.950744629,-25.6267127991,WFDNESE
1513,349.049224854,-25.6267032623,WFDSE
1514,10.9507837296,-25.6267032623,WFDSE
1515,298.950714111,-25.626701355,WFDSE
1516,61.0492782593,-25.626701355,WFDNESE
1517,201.966918945,-25.294631958,WFDSE
1518,158.033081055,-25.294631958,WFDSE
1519,230.03314209,-25.294626236,WFDSE
1520,129.96685791,-25.294626236,WFDSE
1521,302.033172607,-25.2946205139,WFDSE
1522,57.9668197632,-25.2946205139,WFDSE
1523,345.966888428,-25.2946166992,WFD
1524,14.0331077576,-25.2946166992,WFD
1525,273.966888428,-25.2946109772,GPWFDSE
1526,86.0331268311,-25.2946109772,WFDSE
1527,256.96182251,-25.0187683105,GP
1528,103.03817749,-25.0187683105,WFD
1529,247.038162231,-25.0187587738,WFD
1530,112.961837769,-25.0187587738,WFD
1531,328.961853027,-25.0187530518,WFD
1532,31.0381546021,-25.0187530518,WFD
1533,319.03817749,-25.0187511444,WFD
1534,40.9618186951,-25.0187511444,WFD
1535,184.961868286,-25.0187473297,WFD
1536,175.038131714,-25.0187473297,WFD
1537,198.91116333,-24.8893356323,WFD
1538,161.08883667,-24.8893356323,WFD
1539,233.088851929,-24.8893299103,WFD
1540,126.911155701,-24.8893299103,WFD
1541,270.91116333,-24.8893280029,GP
1542,89.0888442993,-24.8893280029,WFD
1543,342.911132812,-24.8892860413,WFD
1544,17.0888633728,-24.8892860413,WFD
1545,305.088806152,-24.8892822266,WFD
1546,54.9112052917,-24.8892822266,WFD
1547,181.571411133,-24.5894260406,WFD
1548,178.428588867,-24.5894260406,WFDNE
1549,250.428527832,-24.5894203186,WFDNE
1550,109.571472168,-24.5894203186,WFD
1551,322.42855835,-24.5894165039,WFD
1552,37.5714416504,-24.5894165039,WFD
1553,253.571426392,-24.5894126892,WFD
1554,106.428581238,-24.5894126892,WFD
1555,325.571411133,-24.5893745422,WFD
1556,34.4285812378,-24.5893745422,WFD
1557,195.879135132,-24.4158821106,WFD
1558,164.120864868,-24.4158821106,WFD
1559,339.879089355,-24.4158363342,WFD
1560,20.1209125519,-24.4158363342,WFD
1561,236.120895386,-24.4158306122,WFD
1562,123.879104614,-24.4158306122,WFD
1563,267.879150391,-24.4158210754,GP
1564,92.1208648682,-24.4158210754,WFD
1565,308.120941162,-24.4158191681,WFD
1566,51.879070282,-24.4158191681,WFD
1567,264.859893799,-23.8814182281,GPWFD
1568,95.1400985718,-23.8814182281,GPWFD
1569,311.140136719,-23.8814125061,WFD
1570,48.8598518372,-23.8814125061,WFD
1571,336.859893799,-23.8813591003,WFD
1572,23.1401081085,-23.8813591003,WFD
1573,239.140136719,-23.8813533783,WFD
1574,120.859863281,-23.8813533783,WFD
1575,192.859832764,-23.8813438416,WFD
1576,167.140167236,-23.8813438416,GPWFD
1577,216.0,-23.3832702637,WFDNE
1578,144.0,-23.3832702637,WFDNE
1579,288.000030518,-23.3832683563,WFD
1580,71.9999771118,-23.3832683563,WFDNE
1581,0.0,-23.3832645416,WFDNE
1582,212.906356812,-23.3392124176,GPWFD
1583,147.093643188,-23.3392124176,GPWFD
1584,284.90637207,-23.3392009735,GPWFD
1585,75.0936203003,-23.3392009735,WFDNE
1586,219.093643188,-23.3391609192,WFD
1587,140.906356812,-23.3391609192,WFDNE
1588,291.09362793,-23.3391551971,WFD
1589,68.9063720703,-23.3391551971,WFDNE
1590,356.90637207,-23.3391456604,WFD
1591,3.09363293648,-23.3391456604,WFDNE
1592,314.175445557,-23.300661087,WFD
1593,45.8245697021,-23.300661087,WFD
1594,261.824615479,-23.3006572723,GPWFD
1595,98.1753997803,-23.3006572723,WFD
1596,242.175384521,-23.3006572723,WFD
1597,117.824615479,-23.3006572723,WFD
1598,189.824584961,-23.3006477356,WFD
1599,170.175415039,-23.3006477356,WFD
1600,333.824584961,-23.3006439209,WFD
1601,26.1754131317,-23.3006439209,WFD
1602,209.820114136,-23.2082958221,GPWFDNE
1603,150.179885864,-23.2082958221,WFD
1604,281.820129395,-23.2082366943,WFDNE
1605,78.1798706055,-23.2082366943,WFD
1606,353.820129395,-23.2082290649,WFD
1607,6.17987585068,-23.2082290649,WFDNE
1608,222.179855347,-23.2082252502,WFD
1609,137.820144653,-23.2082252502,WFD
1610,294.179870605,-23.2081718445,WFD
1611,65.8201446533,-23.2081718445,WFD
1612,206.747146606,-22.9940814972,WFD
1613,153.252853394,-22.9940814972,WFD
1614,225.252838135,-22.9940776825,WFD
1615,134.747161865,-22.9940776825,WFDNE
1616,297.252807617,-22.9940738678,WFD
1617,62.7471847534,-22.9940738678,WFD
1618,278.747131348,-22.9940662384,GPWFD
1619,81.2528686523,-22.9940662384,WFDNE
1620,350.747161865,-22.99401474,WFD
1621,9.25284385681,-22.99401474,WFD
1622,330.699584961,-22.7171459198,GPWFD
1623,29.3004055023,-22.7171459198,WFDNE
1624,245.30039978,-22.7171459198,WFD
1625,114.69959259,-22.7171459198,WFDNE
1626,186.699584961,-22.7171363831,WFDNE
1627,173.300415039,-22.7171363831,WFD
1628,258.699554443,-22.7171344757,GP
1629,101.300430298,-22.7171344757,WFDNE
1630,317.300445557,-22.7170753479,WFD
1631,42.6995620728,-22.7170753479,WFD
1632,275.69039917,-22.7019252777,GPWFD
1633,84.3096084595,-22.7019252777,WFD
1634,300.30960083,-22.7019233704,WFD
1635,59.6903915405,-22.7019233704,WFD
1636,203.690368652,-22.7018718719,WFD
1637,156.309631348,-22.7018718719,GPWFD
1638,228.309646606,-22.7018623352,WFD
1639,131.690353394,-22.7018623352,WFD
1640,347.69039917,-22.7018508911,WFD
1641,12.309595108,-22.7018508911,WFD
1642,272.648742676,-22.3380832672,GP
1643,87.3512496948,-22.3380832672,WFD
1644,200.648742676,-22.3380794525,WFD
1645,159.351257324,-22.3380794525,WFD
1646,231.351242065,-22.3380756378,WFD
1647,128.648757935,-22.3380756378,WFD
1648,303.351226807,-22.3380737305,WFD
1649,56.6487617493,-22.3380737305,WFD
1650,344.648773193,-22.3380241394,WFD
1651,15.351231575,-22.3380241394,WFD
1652,255.341217041,-22.2673091888,WFD
1653,104.65877533,-22.2673091888,WFD
1654,248.658798218,-22.2673072815,WFD
1655,111.341201782,-22.2673072815,WFD
1656,183.3412323,-22.2672977448,WFD
1657,176.6587677,-22.2672977448,WFD
1658,327.341247559,-22.2672901154,WFD
1659,32.6587562561,-22.2672901154,WFD
1660,320.658843994,-22.2672843933,WFD
1661,39.3411712646,-22.2672843933,WFD
1662,197.615341187,-21.9103946686,WFD
1663,162.384658813,-21.9103946686,WFD
1664,306.38470459,-21.9103908539,WFD
1665,53.6152915955,-21.9103908539,WFD
1666,234.384689331,-21.9103889465,WFD
1667,125.615310669,-21.9103889465,WFD
1668,269.615325928,-21.9103813171,GP
1669,90.3846817017,-21.9103813171,WFD
1670,341.615325928,-21.9103794098,WFD
1671,18.3846817017,-21.9103794098,WFD
1672,251.999984741,-21.8379707336,GPWFDSE
1673,108.000015259,-21.8379707336,WFDSE
1674,180.0,-21.8379554749,WFDSE
1675,324.0,-21.8378982544,WFDSE
1676,36.0000076294,-21.8378982544,WFDSE
1677,309.42590332,-21.4300479889,WFD
1678,50.5741043091,-21.4300479889,WFD
1679,194.57409668,-21.4300460815,WFD
1680,165.42590332,-21.4300460815,WFD
1681,338.574066162,-21.4300441742,WFD
1682,21.4259262085,-21.4300441742,WFD
1683,266.574066162,-21.4300422668,GPWFD
1684,93.4259490967,-21.4300422668,GPWFD
1685,237.425918579,-21.4300384521,WFD
1686,122.57408905,-21.4300384521,WFD
1687,240.505767822,-20.9169998169,WFD
1688,119.494224548,-20.9169998169,WFD
1689,191.494216919,-20.9169921875,WFDNE
1690,168.505783081,-20.9169921875,WFD
1691,312.50579834,-20.916929245,WFD
1692,47.4941864014,-20.916929245,WFD
1693,335.494232178,-20.9169273376,WFD
1694,24.5057601929,-20.9169273376,GPWFD
1695,263.494262695,-20.9169273376,GPWFD
1696,96.5057373047,-20.9169273376,WFD
1697,214.468688965,-20.623041153,WFD
1698,145.531311035,-20.623041153,WFD
1699,217.531341553,-20.6229801178,WFD
1700,142.468658447,-20.6229801178,WFDNE
1701,358.468688965,-20.6229782104,WFD
1702,1.53132498264,-20.6229782104,WFDNE
1703,286.468719482,-20.6229782104,WFD
1704,73.5312957764,-20.6229782104,WFDNE
1705,289.53125,-20.6229763031,WFD
1706,70.4687576294,-20.6229763031,WFDNE
1707,220.591262817,-20.5353393555,GPWFD
1708,139.408737183,-20.5353393555,WFD
1709,211.408782959,-20.5353374481,WFD
1710,148.591217041,-20.5353374481,WFD
1711,283.408752441,-20.5353298187,GPWFD
1712,76.5912475586,-20.5353298187,WFD
1713,292.591278076,-20.5353298187,WFDNE
1714,67.4087371826,-20.5353298187,GPWFD
1715,355.408752441,-20.5352840424,WFDNE
1716,4.59123706818,-20.5352840424,GPWFD
1717,243.67565918,-20.4116821289,GPWFDNE
1718,116.32434845,-20.4116821289,GPWFDNE
1719,260.324371338,-20.4116764069,GPWFDNE
1720,99.6756210327,-20.4116764069,GPWFDNE
1721,332.324371338,-20.4116706848,GPWFDNE
1722,27.6756210327,-20.4116706848,GPWFDNE
1723,188.324386597,-20.4116687775,GPWFDNE
1724,171.675613403,-20.4116687775,GPWFDNE
1725,315.675628662,-20.4116630554,GPWFDNE
1726,44.3243675232,-20.4116630554,GPWFDNE
1727,223.644134521,-20.3633918762,GPWFDNE
1728,136.355865479,-20.3633918762,GPWFDNE
1729,295.644104004,-20.3633861542,DDWFDSE
1730,64.3558959961,-20.3633861542,WFDNESE
1731,208.355880737,-20.3633766174,GPWFDNE
1732,151.644119263,-20.3633766174,GPWFDNE
1733,352.355926514,-20.3633728027,DDWFDNESE
1734,7.64408397675,-20.3633728027,WFDNESE
1735,280.355926514,-20.363325119,GPWFDNE
1736,79.6440887451,-20.363325119,GPWFDNE
1737,133.311737061,-20.1134319305,WFD
1738,277.311737061,-20.1133861542,GPWFD
1739,82.6882781982,-20.1133861542,GPWFD
1740,205.311737061,-20.1133785248,WFD
1741,154.688262939,-20.1133785248,WFD
1742,226.688262939,-20.1133785248,WFD
1743,298.688262939,-20.1133766174,WFD
1744,61.3117332458,-20.1133766174,WFD
1745,349.311706543,-20.1133766174,WFD
1746,10.6882886887,-20.1133766174,WFD
1747,185.010345459,-19.9860305786,GPWFD
1748,174.989654541,-19.9860305786,WFD
1749,246.989654541,-19.9860305786,WFD
1750,113.010353088,-19.9860305786,WFD
1751,257.010375977,-19.9860267639,WFD
1752,102.989639282,-19.9860267639,WFD
1753,329.010345459,-19.9859695435,WFD
1754,30.9896450043,-19.9859695435,WFD
1755,318.989654541,-19.9859638214,GPWFD
1756,41.0103492737,-19.9859638214,WFD
1757,274.27355957,-19.7934913635,GPWFD
1758,85.7264328003,-19.7934913635,GPWFD
1759,202.273574829,-19.7934398651,WFDNESE
1760,157.726425171,-19.7934398651,WFDSE
1761,229.726425171,-19.7934322357,WFDSE
1762,130.273574829,-19.7934322357,WFDNESE
1763,346.273590088,-19.7934246063,WFDSE
1764,13.7264070511,-19.7934246063,WFDNESE
1765,301.72644043,-19.7934207916,WFD
1766,58.2735710144,-19.7934207916,WFD
1767,181.695892334,-19.5345973969,WFD
1768,178.304107666,-19.5345973969,WFD
1769,322.304107666,-19.5345401764,WFD
1770,37.6958885193,-19.5345401764,WFD
1771,253.695861816,-19.5345344543,WFD
1772,106.304145813,-19.5345344543,WFD
1773,325.695861816,-19.5345306396,WFD
1774,34.3041419983,-19.5345306396,WFD
1775,250.304153442,-19.5345287323,WFD
1776,109.695854187,-19.5345287323,WFD
1777,232.766876221,-19.4138507843,WFD
1778,127.233123779,-19.4138507843,WFD
1779,271.233123779,-19.4138412476,GP
1780,88.7668685913,-19.4138412476,WFD
1781,304.766845703,-19.4138412476,WFD
1782,55.2331504822,-19.4138412476,WFD
1783,199.233123779,-19.4138412476,WFDNE
1784,160.766876221,-19.4138412476,WFD
1785,343.233123779,-19.4137897491,WFD
1786,16.7668704987,-19.4137897491,WFDNE
1787,307.825408936,-18.9881820679,WFD
1788,52.1746063232,-18.9881820679,WFD
1789,235.825408936,-18.9881801605,WFDSE
1790,124.174591064,-18.9881801605,WFDSE
1791,196.174575806,-18.9881744385,WFDSE
1792,163.825424194,-18.9881744385,WFDSE
1793,268.174560547,-18.9881725311,GPSE
1794,91.8254241943,-18.9881725311,WFDSE
1795,340.174621582,-18.9881649017,WFDSE
1796,19.8253803253,-18.9881649017,WFDSE
1797,193.073654175,-18.5367527008,WFDNESE
1798,166.926345825,-18.5367527008,WFDSE
1799,310.926391602,-18.5367527008,WFD
1800,49.0736122131,-18.5367527008,WFD
1801,238.926361084,-18.5367050171,WFD
1802,121.073646545,-18.5367050171,WFDNE
1803,337.073638916,-18.536693573,GPWFD
1804,22.9263496399,-18.536693573,GPWFDNE
1805,265.073577881,-18.536693573,GPSE
1806,94.9264144897,-18.536693573,WFDNESE
1807,242.101470947,-18.0921955109,WFD
1808,117.898536682,-18.0921955109,WFD
1809,189.898498535,-18.0921955109,WFD
1810,170.101501465,-18.0921955109,WFD
1811,261.898529053,-18.0921897888,WFD
1812,98.1014709473,-18.0921897888,WFD
1813,333.898529053,-18.0921897888,WFD
1814,26.101480484,-18.0921897888,WFD
1815,314.101470947,-18.0921401978,WFD
1816,45.8985404968,-18.0921401978,WFD
1817,215.999984741,-17.9104385376,WFDNE
1818,144.000015259,-17.9104385376,WFDNE
1819,0.0,-17.9104290009,WFDNE
1820,288.000030518,-17.9103794098,WFD
1821,71.9999771118,-17.9103794098,WFD
1822,212.952209473,-17.8669662476,WFD
1823,147.047790527,-17.8669662476,WFD
1824,356.95223999,-17.8669204712,WFD
1825,3.04775309563,-17.8669204712,WFD
1826,291.04776001,-17.8669071198,WFD
1827,68.9522476196,-17.8669071198,GPWFD
1828,219.047775269,-17.8669071198,GPWFD
1829,140.952224731,-17.8669071198,WFDNE
1830,284.952270508,-17.8669052124,WFD
1831,75.0477142334,-17.8669052124,WFDNE
1832,209.907348633,-17.7388591766,WFD
1833,150.092651367,-17.7388591766,WFD
1834,222.092651367,-17.7388439178,WFD
1835,137.907348633,-17.7388439178,WFD
1836,281.907348633,-17.7387924194,GP
1837,78.0926437378,-17.7387924194,WFD
1838,294.092651367,-17.7387886047,WFD
1839,65.9073562622,-17.7387886047,WFD
1840,353.90737915,-17.73878479,WFD
1841,6.09262895584,-17.73878479,WFD
1842,330.626861572,-17.6964569092,WFD
1843,29.3731403351,-17.6964569092,WFD
1844,258.62689209,-17.6964530945,WFD
1845,101.37311554,-17.6964530945,WFD
1846,186.626861572,-17.6964511871,WFD
1847,173.373138428,-17.6964511871,WFD
1848,245.37310791,-17.6964492798,WFD
1849,114.62689209,-17.6964492798,WFD
1850,317.373138428,-17.6964473724,WFD
1851,42.6268501282,-17.6964473724,WFD
1852,206.866149902,-17.5324573517,GPWFD
1853,153.133850098,-17.5324573517,GPWFD
1854,297.13394165,-17.532453537,WFD
1855,62.866065979,-17.532453537,WFD
1856,278.866088867,-17.5323963165,GPWFD
1857,81.1339111328,-17.5323963165,GPWFD
1858,225.133880615,-17.5323963165,GPWFD
1859,134.866119385,-17.5323963165,WFD
1860,350.866119385,-17.5323944092,GPWFD
1861,9.1338891983,-17.5323944092,WFD
1862,255.350784302,-17.2690448761,GPWFDNESE
1863,104.649208069,-17.2690448761,GPWFDNESE
1864,248.649200439,-17.2690448761,GPWFDNESE
1865,111.350799561,-17.2690448761,GPWFDNESE
1866,327.350830078,-17.2690429688,GPWFDNESE
1867,32.6491737366,-17.2690429688,GPWFDNESE
1868,320.649200439,-17.2690410614,GPWFDNESE
1869,39.3508071899,-17.2690410614,GPWFDNESE
1870,183.350845337,-17.2690391541,GPWFDNESE
1871,176.649154663,-17.2690391541,GPWFDNESE
1872,347.825500488,-17.2572212219,GPWFDNESE
1873,12.1744947433,-17.2572212219,GPWFDNESE
1874,300.174499512,-17.2571697235,GPWFDNESE
1875,59.8254928589,-17.2571697235,GPWFDNESE
1876,228.174484253,-17.2571697235,GPWFDNESE
1877,131.825515747,-17.2571697235,GPWFDNESE
1878,203.825515747,-17.2571659088,GPWFDNESE
1879,156.174484253,-17.2571659088,GPWFDNESE
1880,275.825500488,-17.2571640015,GPWFDNESE
1881,84.1744918823,-17.2571640015,GPWFDNESE
1882,252.0,-17.0805606842,WFD
1883,107.999992371,-17.0805606842,WFD
1884,180.0,-17.0805530548,WFD
1885,323.999969482,-17.0805072784,WFD
1886,36.0000343323,-17.0805072784,WFD
1887,200.777633667,-16.9249610901,WFDNE
1888,159.222366333,-16.9249610901,GPWFD
1889,272.777648926,-16.9249572754,GPWFDNE
1890,87.2223587036,-16.9249572754,WFD
1891,231.222412109,-16.9249572754,WFD
1892,128.777587891,-16.9249572754,WFDNE
1893,344.777587891,-16.9248962402,WFD
1894,15.2223997116,-16.9248962402,GPWFDNE
1895,303.222412109,-16.9248943329,WFD
1896,56.7775878906,-16.9248943329,WFD
1897,197.709350586,-16.5502490997,WFD
1898,162.290649414,-16.5502490997,WFD
1899,341.709350586,-16.550245285,WFD
1900,18.2906341553,-16.550245285,WFD
1901,234.290664673,-16.5502414703,WFD
1902,125.709327698,-16.5502414703,WFD
1903,269.709381104,-16.5502414703,GP
1904,90.2906112671,-16.5502414703,WFD
1905,306.290618896,-16.5502376556,WFDNE
1906,53.7093734741,-16.5502376556,WFD
1907,266.602996826,-16.1520328522,GPWFD
1908,93.396987915,-16.1520328522,WFD
1909,237.397003174,-16.1520328522,WFD
1910,122.602989197,-16.1520328522,WFD
1911,309.396942139,-16.1520309448,WFD
1912,50.6030654907,-16.1520309448,WFD
1913,194.603057861,-16.1520252228,WFD
1914,165.396942139,-16.1520252228,GPWFD
1915,338.603027344,-16.1520233154,WFD
1916,21.396982193,-16.1520233154,WFD
1917,312.56149292,-15.7562913895,WFD
1918,47.4385147095,-15.7562913895,WFD
1919,263.43850708,-15.7562885284,WFD
1920,96.5615005493,-15.7562885284,WFD
1921,335.43850708,-15.7562837601,WFD
1922,24.5614929199,-15.7562837601,WFD
1923,240.561538696,-15.7562837601,WFD
1924,119.438461304,-15.7562837601,WFD
1925,191.438476562,-15.7562828064,WFD
1926,168.561523438,-15.7562828064,WFD
1927,260.205169678,-15.3900747299,WFD
1928,99.7948150635,-15.3900747299,WFDNE
1929,243.794769287,-15.3900699615,WFD
1930,116.205230713,-15.3900699615,WFDNE
1931,332.205200195,-15.3900699615,WFD
1932,27.7947845459,-15.3900699615,WFD
1933,188.205200195,-15.3900651932,WFD
1934,171.794799805,-15.3900651932,WFDNE
1935,315.794769287,-15.3900651932,WFD
1936,44.2052307129,-15.3900651932,WFDNE
1937,214.475906372,-15.2076530457,WFDSE
1938,145.524093628,-15.2076530457,WFDNESE
1939,358.475891113,-15.2075948715,WFD
1940,1.52409899235,-15.2075948715,WFDSE
1941,217.524124146,-15.2075901031,WFDSE
1942,142.475875854,-15.2075901031,WFDSE
1943,289.524169922,-15.2075881958,WFDSE
1944,70.4758453369,-15.2075881958,WFDNESE
1945,286.475921631,-15.2075834274,GPWFDSE
1946,73.5240707397,-15.2075834274,WFDSE
1947,211.428482056,-15.1235942841,WFD
1948,148.571517944,-15.1235942841,WFDNE
1949,355.428466797,-15.1235370636,WFD
1950,4.57152414322,-15.1235370636,WFD
