,name,ra,dec,amaj,amin,phi
2056,4FGL J1425.0+3615 ,216.252,36.257,0.0249,0.0239,-12.84
2057,4FGL J1425.4-0119 ,216.3593,-1.3333,0.0517,0.0479,78.11
2058,4FGL J1426.1+3403 ,216.5394,34.0627,0.0429,0.0427,20.55
2059,4FGL J1427.0+2348 ,216.7558,23.8013,0.0085,0.0084,74.13
2060,4FGL J1427.4-1823 ,216.8669,-18.3955,0.0384,0.0332,-48.14
2061,4FGL J1427.6-3305 ,216.913,-33.094,0.0229,0.0203,-42.13
2062,4FGL J1427.7-3215 ,216.9461,-32.2537,0.0323,0.0285,-77.99
2063,4FGL J1427.8-6051 ,216.9564,-60.8548,0.0382,0.0346,-60.01
2064,4FGL J1427.9-4206 ,216.9866,-42.106,0.0079,0.0078,-0.11
2065,4FGL J1428.1+1629 ,217.0469,16.4908,0.081,0.0699,18.66
2066,4FGL J1428.5+4240 ,217.1286,42.6776,0.0171,0.0163,45.7
2067,4FGL J1428.7-1017 ,217.1991,-10.2964,0.0387,0.0353,-74.46
2068,4FGL J1428.8+7429 ,217.2026,74.485,0.0636,0.0613,-16.03
2069,4FGL J1429.9-5911 ,217.4914,-59.1888,0.016,0.0154,25.76
2070,4FGL J1431.0-4432 ,217.7513,-44.5404,0.0513,0.0463,-43.7
2071,4FGL J1431.1-3120 ,217.7962,-31.3468,0.0364,0.0329,31.7
2072,4FGL J1433.0-1801 ,218.2535,-18.0196,0.0765,0.0683,9.97
2073,4FGL J1433.7-7304 ,218.4321,-73.0795,0.0494,0.0445,-26.06
2074,4FGL J1434.2+4204 ,218.5574,42.0689,0.0687,0.0605,-14.28
2075,4FGL J1434.7+1950 ,218.675,19.8478,0.0268,0.0252,-66.77
2076,4FGL J1434.8+6640 ,218.7093,66.6767,0.03,0.0277,-65.73
2077,4FGL J1435.5+2021 ,218.8839,20.3646,0.0471,0.0418,-44.67
2078,4FGL J1436.9+2321 ,219.2266,23.3611,0.0571,0.0546,-14.25
2079,4FGL J1436.9+5638 ,219.229,56.649,0.0193,0.0179,79.44
2080,4FGL J1438.0+0219 ,219.5039,2.3272,0.0822,0.0705,33.05
2081,4FGL J1438.5-4207 ,219.6295,-42.1287,0.0653,0.0538,21.93
2082,4FGL J1438.6+1205 ,219.6598,12.0855,0.0553,0.0523,-33.89
2083,4FGL J1438.9+3710 ,219.7402,37.1752,0.0313,0.0309,81.78
2084,4FGL J1439.3+3932 ,219.8299,39.538,0.0299,0.0268,35.43
2085,4FGL J1439.5-2525 ,219.8817,-25.42,0.0311,0.0286,-45.97
2086,4FGL J1439.7+4958 ,219.9411,49.9775,0.0393,0.0361,-55.61
2087,4FGL J1439.9-3953 ,219.9816,-39.8976,0.0572,0.0424,-46.91
2088,4FGL J1440.0-2343 ,220.0031,-23.7233,0.0551,0.0414,70.62
2089,4FGL J1440.0-1530 ,220.0072,-15.5154,0.034,0.0312,55.17
2090,4FGL J1440.6-3846 ,220.1549,-38.7797,0.0211,0.018,77.93
2091,4FGL J1440.9+0609 ,220.242,6.1631,0.0279,0.0264,-75.81
2092,4FGL J1441.4-1934 ,220.3504,-19.5783,0.0355,0.0346,70.35
2093,4FGL J1441.6-1522 ,220.4144,-15.3755,0.0652,0.0539,-85.65
2094,4FGL J1442.0+4348 ,220.513,43.8096,0.0429,0.0355,-79.08
2095,4FGL J1442.1-3707 ,220.5404,-37.1309,0.067,0.0533,-28.13
2096,4FGL J1442.2+0622 ,220.5608,6.3755,0.0777,0.0657,7.22
2097,4FGL J1442.2-6005 ,220.5621,-60.0905,0.0696,0.0584,56.78
2098,4FGL J1442.6-4623 ,220.6605,-46.3869,0.0441,0.0396,-23.2
2099,4FGL J1442.7+1200 ,220.698,12.0126,0.0287,0.0271,-66.08
2100,4FGL J1443.1+5201 ,220.7789,52.0294,0.0585,0.0506,60.62
2101,4FGL J1443.6+2515 ,220.9028,25.2631,0.035,0.0322,-33.54
2102,4FGL J1443.7-7037 ,220.946,-70.621,0.0776,0.0615,-58.08
2103,4FGL J1443.9-3908 ,220.9908,-39.1481,0.0107,0.0107,14.11
2104,4FGL J1443.9+2501 ,220.9933,25.0291,0.0121,0.0118,-23.77
2105,4FGL J1444.9-5939 ,221.2473,-59.6581,0.0801,0.0698,-8.83
2106,4FGL J1445.0-0326 ,221.2696,-3.4481,0.0258,0.0237,-60.19
2107,4FGL J1445.9-1626 ,221.4978,-16.4498,0.0687,0.0597,80.02
2108,4FGL J1446.3+3111 ,221.5907,31.1955,0.0778,0.0634,71.21
2109,4FGL J1446.6-4701 ,221.6541,-47.0276,0.0362,0.0328,-72.75
2110,4FGL J1446.8-1830 ,221.7247,-18.514,0.0831,0.0513,-81.26
2111,4FGL J1447.0-2657 ,221.7652,-26.9621,0.0378,0.0337,25.63
2112,4FGL J1447.4-5757 ,221.8551,-57.9511,0.0542,0.0489,-26.75
2113,4FGL J1448.0+3608 ,222.0171,36.1344,0.0162,0.0154,-70.5
2114,4FGL J1449.5+2746 ,222.3956,27.7686,0.0437,0.0385,44.61
2115,4FGL J1449.7-0910 ,222.441,-9.1781,0.0744,0.0574,1.71
2116,4FGL J1450.4+0910 ,222.6235,9.1818,0.0654,0.0561,-64.11
2117,4FGL J1450.8-1424 ,222.7108,-14.4059,0.0745,0.0692,-78.46
2118,4FGL J1450.8+5201 ,222.7239,52.028,0.0292,0.0278,-40.26
2119,4FGL J1451.4+6355 ,222.8554,63.9172,0.0367,0.0311,-12.5
2120,4FGL J1451.6-3726 ,222.9054,-37.446,0.0829,0.0739,11.23
2121,4FGL J1451.8-3851 ,222.9562,-38.8536,0.0465,0.0442,56.42
2122,4FGL J1454.1+1622 ,223.5443,16.3747,0.0578,0.0515,86.22
2123,4FGL J1454.4-3744 ,223.6158,-37.7499,0.0782,0.0591,14.59
2124,4FGL J1454.4+5124 ,223.625,51.409,0.0122,0.012,24.89
2125,4FGL J1455.0+0247 ,223.7616,2.7958,0.063,0.051,25.21
2126,4FGL J1455.8-7601 ,223.957,-76.0179,0.0489,0.0424,-53.62
2127,4FGL J1456.4-7129 ,224.1108,-71.4899,0.0655,0.0607,25.8
2128,4FGL J1456.7-6050c,224.188,-60.8387,0.0425,0.0389,-34.28
2129,4FGL J1457.3-4246 ,224.3437,-42.7755,0.0583,0.0488,76.69
2130,4FGL J1457.4-3539 ,224.3657,-35.6527,0.0161,0.0157,42.74
2131,4FGL J1457.8-4642 ,224.4722,-46.7023,0.0489,0.0415,87.61
2132,4FGL J1458.6+3722 ,224.6733,37.3726,0.0442,0.0408,43.44
2133,4FGL J1458.8-2120 ,224.7033,-21.3388,0.0457,0.0422,-74.54
2134,4FGL J1459.0+7140 ,224.7531,71.6733,0.0723,0.0574,75.36
2135,4FGL J1459.5-6053 ,224.8752,-60.8894,0.015,0.0145,9.67
2136,4FGL J1459.5+1527 ,224.8875,15.4643,0.065,0.0569,24.74
2137,4FGL J1500.1-5846 ,225.028,-58.782,0.0704,0.0628,29.14
2138,4FGL J1500.7+4752 ,225.1837,47.8716,0.0585,0.0514,14.53
2139,4FGL J1500.9+5528 ,225.2271,55.4724,0.0672,0.0624,-20.61
2140,4FGL J1501.0+2238 ,225.2567,22.6364,0.02,0.0189,-47.96
2141,4FGL J1501.2-6624 ,225.3034,-66.4159,0.0663,0.0507,-18.99
2142,4FGL J1502.5+5552 ,225.6257,55.8797,0.0519,0.0465,25.09
2143,4FGL J1503.3+1651 ,225.8281,16.8614,0.0362,0.0326,28.26
2144,4FGL J1503.5+4759 ,225.8955,47.9959,0.0352,0.0297,55.63
2145,4FGL J1503.6-6427 ,225.91,-64.4517,0.0527,0.0395,80.21
2146,4FGL J1503.6-4146 ,225.9135,-41.781,0.0768,0.0699,21.75
2147,4FGL J1503.7-1540 ,225.9252,-15.6832,0.0194,0.018,-23.86
2148,4FGL J1503.7-5801 ,225.9257,-58.0299,0.0408,0.0322,48.26
2149,4FGL J1504.4+1029 ,226.1033,10.4978,0.0092,0.0091,86.47
2150,4FGL J1504.9+2027 ,226.2454,20.4509,0.0654,0.0575,-8.42
2151,4FGL J1505.0-3433 ,226.2581,-34.5546,0.0433,0.0383,-53.89
2152,4FGL J1505.0+0326 ,226.2726,3.4472,0.0405,0.0387,78.21
2153,4FGL J1505.5-8241 ,226.3769,-82.6996,0.0357,0.0332,-85.94
2154,4FGL J1506.1+3731 ,226.5347,37.5183,0.0218,0.0214,39.32
2155,4FGL J1506.4-0540 ,226.6188,-5.6761,0.0325,0.0313,84.53
2156,4FGL J1506.4+4331 ,226.6221,43.5257,0.083,0.0709,-37.1
2157,4FGL J1506.5-5708 ,226.636,-57.1474,0.0711,0.0589,-2.67
2158,4FGL J1506.6+0813 ,226.6741,8.2256,0.0213,0.0193,17.69
2159,4FGL J1507.2+1721 ,226.8207,17.3519,0.0317,0.0302,49.02
2160,4FGL J1507.3-3710 ,226.8328,-37.1801,0.056,0.0524,-17.62
2161,4FGL J1507.3+3341 ,226.8351,33.6865,0.0747,0.0678,-37.93
2162,4FGL J1508.4+7717 ,227.102,77.2929,0.0815,0.065,36.63
2163,4FGL J1508.5-4951 ,227.1437,-49.8622,0.0619,0.05,-73.29
2164,4FGL J1508.8+2708 ,227.2045,27.1407,0.0346,0.0315,-51.84
2165,4FGL J1509.4-5850 ,227.3646,-58.8431,0.014,0.0139,-55.12
2166,4FGL J1509.7+5556 ,227.4408,55.9419,0.0252,0.0242,-56.8
2167,4FGL J1510.1-5750 ,227.5473,-57.8467,0.0524,0.0386,-12.75
2168,4FGL J1510.8+7959 ,227.7047,79.991,0.0517,0.0451,-21.52
2169,4FGL J1510.8-0542 ,227.7067,-5.7106,0.0266,0.026,-10.17
2170,4FGL J1510.9+0551 ,227.7398,5.8562,0.0608,0.0498,87.86
2171,4FGL J1511.2-5803 ,227.8089,-58.0641,0.0781,0.0652,-20.45
2172,4FGL J1511.8-0513 ,227.9588,-5.2218,0.024,0.023,85.91
2173,4FGL J1512.1-2255 ,228.0489,-22.9225,0.027,0.0242,-32.22
2174,4FGL J1512.2+0202 ,228.0702,2.0403,0.0214,0.0204,-51.41
2175,4FGL J1512.8-0906 ,228.2147,-9.1064,0.0082,0.0081,-1.46
2176,4FGL J1512.9-5639 ,228.2495,-56.6553,0.038,0.0336,-33.84
2177,4FGL J1513.2-7131 ,228.3149,-71.5208,0.0428,0.0405,29.02
2178,4FGL J1513.4-3721 ,228.3576,-37.3618,0.0521,0.0385,63.44
2179,4FGL J1513.4-0753 ,228.3685,-7.8903,0.0602,0.0554,-41.53
2180,4FGL J1513.4-3231 ,228.369,-32.5265,0.0641,0.051,-35.94
2181,4FGL J1513.4-2549 ,228.3728,-25.8271,0.0411,0.0368,-73.42
2182,4FGL J1513.7-1519 ,228.4445,-15.3331,0.0549,0.0476,31.3
2183,4FGL J1514.1-5805c,228.5442,-58.088,0.0823,0.0554,24.45
2184,4FGL J1514.3-4946 ,228.5757,-49.7711,0.0125,0.0123,58.45
2185,4FGL J1514.4-7719 ,228.6064,-77.3325,0.0825,0.0638,-24.18
2186,4FGL J1514.6-2044 ,228.6619,-20.7478,0.0517,0.0457,-57.08
2187,4FGL J1514.7-3617 ,228.6812,-36.2949,0.0449,0.0379,3.64
2188,4FGL J1514.8-4748 ,228.7002,-47.8141,0.0313,0.0285,-39.47
2189,4FGL J1514.8-0949 ,228.7157,-9.817,0.0336,0.0278,61.59
2190,4FGL J1514.8+4448 ,228.7193,44.8105,0.0377,0.0328,-25.95
2191,4FGL J1516.8+2918 ,229.2126,29.3123,0.0703,0.0581,80.18
2192,4FGL J1516.8+3651 ,229.2217,36.8505,0.0816,0.0661,-89.71
2193,4FGL J1517.0+2639 ,229.2605,26.6508,0.0444,0.0421,-85.45
2194,4FGL J1517.7-2422 ,229.4254,-24.373,0.011,0.0109,30.63
2195,4FGL J1517.7-4446 ,229.428,-44.7767,0.0809,0.0623,-54.85
2196,4FGL J1517.7+6525 ,229.4356,65.424,0.0187,0.0176,-54.88
2197,4FGL J1517.9-5233 ,229.4886,-52.5548,0.0367,0.0356,14.68
2198,4FGL J1518.0-2731 ,229.5124,-27.5313,0.0187,0.0185,-59.94
2199,4FGL J1518.4+0750 ,229.6107,7.8446,0.0609,0.0581,-84.55
2200,4FGL J1518.6+4044 ,229.6606,40.7449,0.0332,0.0318,88.85
2201,4FGL J1519.7+6727 ,229.9427,67.4581,0.055,0.0481,-7.31
2202,4FGL J1520.0-0905 ,230.0081,-9.0884,0.049,0.0453,-31.74
2203,4FGL J1520.4+5546 ,230.123,55.7699,0.0757,0.0546,87.97
2204,4FGL J1520.5+4209 ,230.1347,42.16,0.0754,0.0671,19.27
2205,4FGL J1520.8-0348 ,230.2046,-3.8148,0.0214,0.0205,-75.78
2206,4FGL J1520.9-3805 ,230.2263,-38.0922,0.0711,0.0679,-48.92
2207,4FGL J1521.9-5735 ,230.493,-57.5893,0.0211,0.0202,21.64
2208,4FGL J1522.1+3144 ,230.5454,31.7395,0.0098,0.0098,87.2
2209,4FGL J1522.6-2730 ,230.6642,-27.5059,0.0182,0.0177,73.19
2210,4FGL J1523.2+0533 ,230.8241,5.5569,0.0484,0.0434,-44.04
2211,4FGL J1524.8-5904 ,231.2077,-59.0679,0.0385,0.0355,41.6
2212,4FGL J1526.1-0831 ,231.5323,-8.5209,0.0376,0.0351,-19.33
2213,4FGL J1526.3-4501 ,231.5977,-45.0303,0.037,0.035,-18.99
2214,4FGL J1526.6-3810 ,231.6594,-38.169,0.0786,0.0601,39.56
2215,4FGL J1526.6-2743 ,231.6709,-27.7327,0.062,0.0535,47.08
2216,4FGL J1526.7-1529 ,231.6805,-15.4941,0.044,0.0403,48.98
2217,4FGL J1528.4-5838 ,232.1087,-58.634,0.0333,0.0317,84.4
2218,4FGL J1528.4+2004 ,232.1167,20.0756,0.0427,0.0409,31.42
2219,4FGL J1528.4-6729 ,232.1216,-67.4911,0.0442,0.0389,19.69
2220,4FGL J1529.2+3812 ,232.3111,38.2032,0.077,0.0718,-51.94
2221,4FGL J1529.7+6733 ,232.4317,67.5558,0.052,0.0442,58.4
2222,4FGL J1530.0-1522 ,232.5011,-15.3759,0.0829,0.0809,-82.63
2223,4FGL J1530.5-3026 ,232.6468,-30.4437,0.046,0.0389,-54.98
2224,4FGL J1530.9+5736 ,232.7396,57.6078,0.0476,0.0345,44.8
2225,4FGL J1531.5-5612 ,232.8971,-56.2103,0.0673,0.0553,83.03
2226,4FGL J1531.6+0406 ,232.9233,4.1143,0.0666,0.0582,-34.84
2227,4FGL J1531.7+4710 ,232.9355,47.1674,0.0537,0.0468,-83.28
2228,4FGL J1532.0+3016 ,233.0159,30.2685,0.0348,0.0326,5.58
2229,4FGL J1532.3-3857 ,233.0766,-38.9617,0.0819,0.0642,57.05
2230,4FGL J1532.7-1319 ,233.1972,-13.3261,0.014,0.0137,-49.31
2231,4FGL J1533.2+1855 ,233.3103,18.9201,0.0319,0.0292,11.65
2232,4FGL J1533.2+3416 ,233.3229,34.2688,0.03,0.0282,-85.81
2233,4FGL J1534.0-5232 ,233.5009,-52.5479,0.0555,0.0486,-81.12
2234,4FGL J1534.3-3312 ,233.58,-33.2022,0.0662,0.0548,-44.21
2235,4FGL J1534.8+3716 ,233.7218,37.2723,0.0314,0.0292,-56.21
2236,4FGL J1534.8+0131 ,233.7247,1.5224,0.0303,0.0284,78.06
2237,4FGL J1535.0+5320 ,233.7534,53.3435,0.0398,0.0326,61.11
2238,4FGL J1535.3-3135 ,233.8391,-31.5907,0.0417,0.0388,36.81
2239,4FGL J1535.4+3919 ,233.8741,39.3194,0.0733,0.0607,-18.1
2240,4FGL J1535.9+3743 ,233.9826,37.7249,0.044,0.0396,68.13
2241,4FGL J1536.0-2729 ,234.0234,-27.4889,0.0603,0.0571,86.82
2242,4FGL J1536.4-4948 ,234.1003,-49.8164,0.0122,0.0122,-44.68
2243,4FGL J1536.8-3155 ,234.2127,-31.9224,0.067,0.0546,79.14
2244,4FGL J1537.7-7957 ,234.4395,-79.9575,0.0297,0.0262,-46.25
2245,4FGL J1537.9-1344 ,234.4867,-13.7335,0.0575,0.0463,34.03
2246,4FGL J1539.4-3323 ,234.8511,-33.3987,0.0229,0.0215,27.45
2247,4FGL J1539.6+2743 ,234.9019,27.7277,0.0353,0.0327,59.96
2248,4FGL J1539.7-1127 ,234.9276,-11.4636,0.0414,0.0397,-1.7
2249,4FGL J1540.1+8155 ,235.0474,81.9223,0.0189,0.0175,33.74
2250,4FGL J1540.7+1449 ,235.1903,14.822,0.0428,0.0419,14.26
2251,4FGL J1541.7+1413 ,235.4469,14.2306,0.0509,0.0436,76.15
2252,4FGL J1541.9-2915 ,235.4996,-29.2522,0.0301,0.0265,87.74
2253,4FGL J1543.0+6130 ,235.755,61.5033,0.0102,0.0101,12.16
2254,4FGL J1543.1+4209 ,235.799,42.1549,0.0593,0.0492,-66.89
2255,4FGL J1543.6+0452 ,235.906,4.8689,0.0278,0.0262,-13.23
2256,4FGL J1543.6-0244 ,235.9077,-2.7471,0.0562,0.0512,-59.27
2257,4FGL J1543.6-5148 ,235.9227,-51.8149,0.0604,0.0516,89.56
2258,4FGL J1544.0+4939 ,236.0179,49.6524,0.0755,0.0565,79.44
2259,4FGL J1544.2-2554 ,236.0523,-25.9125,0.0413,0.0369,33.69
2260,4FGL J1544.3-0649 ,236.0785,-6.8255,0.0185,0.0168,14.28
2261,4FGL J1544.5-1126 ,236.1435,-11.4417,0.0401,0.039,-49.12
2262,4FGL J1544.9+3218 ,236.239,32.3035,0.0728,0.0602,-51.71
2263,4FGL J1545.0-6642 ,236.2507,-66.7017,0.0263,0.0237,-51.93
2264,4FGL J1545.8-2336 ,236.4504,-23.6134,0.0463,0.0352,4.13
2265,4FGL J1546.0+0819 ,236.518,8.3194,0.0293,0.0286,18.23
2266,4FGL J1546.1-1003 ,236.5414,-10.051,0.0487,0.0414,31.63
2267,4FGL J1546.8-3244 ,236.7157,-32.7448,0.073,0.0587,-23.95
2268,4FGL J1547.3-1531 ,236.8303,-15.5286,0.0547,0.0496,12.25
2269,4FGL J1547.3-2802 ,236.8387,-28.0373,0.0567,0.0416,-88.34
2270,4FGL J1547.9+0445 ,236.9795,4.7527,0.0658,0.0562,79.74
2271,4FGL J1548.1-4416 ,237.0325,-44.283,0.0647,0.0554,-54.87
2272,4FGL J1548.3+6615 ,237.0982,66.2639,0.0556,0.0516,-51.2
2273,4FGL J1548.3+1456 ,237.0999,14.9461,0.0196,0.0187,20.28
2274,4FGL J1548.8-2250 ,237.2011,-22.8471,0.0178,0.0177,71.13
2275,4FGL J1549.0+7846 ,237.2624,78.783,0.0533,0.0498,10.61
2276,4FGL J1549.3+6310 ,237.3324,63.178,0.0735,0.0628,45.22
2277,4FGL J1549.3+4234 ,237.3413,42.5819,0.0674,0.0563,52.16
2278,4FGL J1549.4+7409 ,237.3553,74.1663,0.0795,0.0746,-88.66
2279,4FGL J1549.5+0236 ,237.3851,2.6084,0.033,0.0323,60.95
2280,4FGL J1549.8-3044 ,237.4513,-30.7487,0.0353,0.0318,-64.27
2281,4FGL J1549.8-0659 ,237.4701,-6.9998,0.022,0.0196,71.37
2282,4FGL J1550.4-5354c,237.6076,-53.9092,0.0707,0.0611,60.86
2283,4FGL J1550.6+6027 ,237.6644,60.4616,0.0377,0.0335,30.04
2284,4FGL J1550.7+0528 ,237.6965,5.4725,0.0463,0.0443,15.0
2285,4FGL J1550.8-0822 ,237.7183,-8.37,0.033,0.0312,-77.27
2286,4FGL J1552.0+0850 ,238.0099,8.8419,0.0608,0.0435,58.71
2287,4FGL J1553.1+5438 ,238.2833,54.6413,0.0456,0.0438,-73.02
2288,4FGL J1553.5-3118 ,238.3923,-31.3113,0.0203,0.0196,-58.75
2289,4FGL J1553.6+1257 ,238.4015,12.9524,0.0287,0.0254,82.65
2290,4FGL J1553.6-2422 ,238.4026,-24.3687,0.0282,0.0266,-5.0
2291,4FGL J1554.2+2008 ,238.5533,20.1481,0.0418,0.0375,21.96
2292,4FGL J1554.4-1215 ,238.6198,-12.2582,0.0735,0.06,-1.96
2293,4FGL J1554.9+2143 ,238.7435,21.7333,0.0774,0.0693,-88.01
2294,4FGL J1555.2-4149 ,238.8244,-41.8282,0.0473,0.0376,-69.36
2295,4FGL J1555.7-2908 ,238.9256,-29.1371,0.0711,0.0625,28.19
2296,4FGL J1555.7+1111 ,238.9313,11.1884,0.0079,0.0079,-72.06
2297,4FGL J1556.0-4713 ,239.0052,-47.2296,0.0595,0.0563,-89.49
2298,4FGL J1557.5-7040 ,239.3889,-70.6687,0.026,0.0247,-6.56
2299,4FGL J1558.8+5625 ,239.7179,56.4268,0.023,0.0215,74.16
2300,4FGL J1558.9-6432 ,239.7377,-64.5404,0.0167,0.0157,-47.42
2301,4FGL J1559.1+6736 ,239.7844,67.6153,0.054,0.0482,-33.15
2302,4FGL J1559.8-2525 ,239.9671,-25.4235,0.0542,0.0514,-38.54
2303,4FGL J1559.9+2319 ,239.9777,23.3196,0.0511,0.0381,-47.44
2304,4FGL J1600.0+8510 ,240.0107,85.17,0.0338,0.033,-35.77
2305,4FGL J1600.3-5811 ,240.0983,-58.184,0.0501,0.0446,-41.22
2306,4FGL J1600.9-3054 ,240.2267,-30.9102,0.0244,0.0229,-12.79
2307,4FGL J1602.0-4402 ,240.501,-44.0474,0.0558,0.0512,89.59
2308,4FGL J1602.0-0641 ,240.5039,-6.6856,0.0825,0.0661,45.19
2309,4FGL J1602.1+3324 ,240.5307,33.4136,0.0677,0.0617,28.49
2310,4FGL J1602.2+2305 ,240.5576,23.0969,0.046,0.0413,-66.01
2311,4FGL J1602.2+3051 ,240.5622,30.8606,0.053,0.0482,29.39
2312,4FGL J1602.9-1928 ,240.7275,-19.4701,0.0403,0.0367,38.55
2313,4FGL J1603.3-6010 ,240.8445,-60.1747,0.0283,0.0259,-18.69
2314,4FGL J1603.8+1104 ,240.9601,11.0701,0.0429,0.0411,-82.94
2315,4FGL J1603.8+5009 ,240.9652,50.1574,0.0388,0.0325,-73.21
2316,4FGL J1603.8-4903 ,240.9665,-49.0617,0.0133,0.0132,46.79
2317,4FGL J1604.5-4441 ,241.1277,-44.6903,0.0311,0.0257,-68.56
2318,4FGL J1604.6+5714 ,241.1585,57.2381,0.0215,0.0208,49.23
2319,4FGL J1604.7+1734 ,241.1857,17.5717,0.0758,0.0682,-48.49
2320,4FGL J1604.9-3414 ,241.2289,-34.2385,0.048,0.0416,47.13
2321,4FGL J1605.1-1140 ,241.2876,-11.6713,0.0418,0.0385,41.51
2322,4FGL J1605.5+5423 ,241.3848,54.3982,0.0618,0.0502,-62.48
2323,4FGL J1605.8+7208 ,241.4536,72.1386,0.0646,0.0538,-40.15
2324,4FGL J1606.3+5629 ,241.5917,56.4975,0.0396,0.034,-69.14
2325,4FGL J1606.6+1324 ,241.6681,13.4042,0.0817,0.0794,-89.97
2326,4FGL J1606.9+5919 ,241.7341,59.3201,0.0699,0.0524,-83.28
2327,4FGL J1607.0+1550 ,241.7745,15.8447,0.0201,0.019,81.19
2328,4FGL J1608.0+4949 ,242.0136,49.829,0.0776,0.0697,53.82
2329,4FGL J1608.0-2038 ,242.023,-20.6418,0.0418,0.0325,56.21
2330,4FGL J1608.4+0055 ,242.117,0.9195,0.0723,0.0698,-60.94
2331,4FGL J1608.7+1029 ,242.1764,10.4938,0.0405,0.0381,30.57
2332,4FGL J1610.3-3958 ,242.5981,-39.9737,0.0425,0.0367,58.08
2333,4FGL J1610.7-6648 ,242.6919,-66.8147,0.0115,0.0114,40.97
2334,4FGL J1612.1+1407 ,243.0313,14.1168,0.0544,0.046,14.1
2335,4FGL J1612.2+2828 ,243.0628,28.4731,0.0728,0.0702,-36.1
2336,4FGL J1612.4-3100 ,243.1001,-31.0011,0.0246,0.0225,38.78
2337,4FGL J1613.0-5102 ,243.2707,-51.0458,0.0567,0.0519,-36.99
2338,4FGL J1613.1-3840 ,243.2892,-38.6751,0.0582,0.0568,-82.83
2339,4FGL J1613.6+3411 ,243.4211,34.1982,0.0331,0.0276,-79.28
2340,4FGL J1614.1-5047 ,243.5403,-50.7863,0.083,0.0647,45.24
2341,4FGL J1614.5-2230 ,243.6415,-22.5044,0.0159,0.0154,-19.46
2342,4FGL J1614.8-0850 ,243.7106,-8.8379,0.0344,0.034,-21.22
2343,4FGL J1615.3-5136 ,243.8303,-51.6135,0.0216,0.0214,74.44
2344,4FGL J1615.6+4712 ,243.9222,47.2028,0.0337,0.0325,72.83
2345,4FGL J1616.6-5341 ,244.1512,-53.6885,0.0453,0.0415,45.52
2346,4FGL J1616.7+4107 ,244.1821,41.1234,0.0742,0.0608,81.57
2347,4FGL J1616.9-2257 ,244.2428,-22.9589,0.0447,0.0409,29.66
2348,4FGL J1617.3-1513 ,244.3335,-15.2294,0.0788,0.0543,24.95
2349,4FGL J1617.3-5849 ,244.3486,-58.8257,0.0486,0.0403,-42.21
2350,4FGL J1617.9-7718 ,244.4806,-77.304,0.0256,0.0243,41.28
2351,4FGL J1619.0+7536 ,244.764,75.6098,0.044,0.0399,61.76
2352,4FGL J1619.0-8346 ,244.7745,-83.7811,0.0674,0.0543,6.82
2353,4FGL J1619.4-5106c,244.8526,-51.1005,0.0508,0.0414,34.79
2354,4FGL J1619.5-5014c,244.8768,-50.2496,0.079,0.0599,81.68
2355,4FGL J1619.6+5536 ,244.9187,55.6069,0.076,0.0752,-61.92
2356,4FGL J1619.8-6314 ,244.9735,-63.2443,0.0418,0.0368,-9.59
2357,4FGL J1620.7-4927 ,245.1805,-49.4599,0.0117,0.0115,-51.48
2358,4FGL J1620.8-4958c,245.2116,-49.9699,0.0728,0.0551,-30.49
2359,4FGL J1621.7-1103 ,245.4273,-11.0592,0.0714,0.0694,-61.8
2360,4FGL J1622.2-7202 ,245.5525,-72.0399,0.0472,0.0454,68.41
2361,4FGL J1622.7-4934c,245.6858,-49.574,0.0735,0.0577,77.31
2362,4FGL J1622.8-4454 ,245.7169,-44.9151,0.0739,0.0655,-45.42
2363,4FGL J1623.0-5004 ,245.7514,-50.0756,0.0184,0.0183,-25.73
2364,4FGL J1623.0-0315 ,245.752,-3.264,0.0384,0.0351,-6.11
2365,4FGL J1623.0-4624 ,245.7569,-46.4141,0.0602,0.0514,-0.99
2366,4FGL J1623.4+0858 ,245.8669,8.9763,0.0458,0.0431,33.56
2367,4FGL J1623.7-2315c,245.9273,-23.2556,0.0774,0.0686,-43.61
2368,4FGL J1623.9-6936 ,245.9865,-69.6069,0.0445,0.0416,-34.5
2369,4FGL J1624.1-4042 ,246.0399,-40.7073,0.0221,0.0213,-22.15
2370,4FGL J1624.3-3952 ,246.0999,-39.8667,0.0458,0.0371,-62.0
2371,4FGL J1624.6+5651 ,246.1715,56.8504,0.0519,0.0515,-58.11
2372,4FGL J1625.1-0020 ,246.287,-0.3491,0.0186,0.0177,44.72
2373,4FGL J1625.7-2527 ,246.4453,-25.465,0.0151,0.0144,22.64
2374,4FGL J1625.7+4134 ,246.4473,41.5709,0.0627,0.0475,-6.77
2375,4FGL J1626.0-4917c,246.5083,-49.2838,0.0787,0.0519,78.19
2376,4FGL J1626.0-2950 ,246.515,-29.8486,0.0232,0.0206,19.92
2377,4FGL J1626.1-5904 ,246.5325,-59.0805,0.0393,0.0364,53.71
2378,4FGL J1626.3+3514 ,246.582,35.2382,0.0443,0.0417,23.56
2379,4FGL J1626.5-4406 ,246.6427,-44.1031,0.0674,0.0571,70.94
2380,4FGL J1626.5+6257 ,246.6438,62.9585,0.0442,0.0385,7.72
2381,4FGL J1626.6-7639 ,246.6553,-76.6502,0.0259,0.0241,-18.82
2382,4FGL J1627.3+3148 ,246.8347,31.814,0.0426,0.0369,-83.55
